,x,y
0,[592.],78.94689901277344
1,[651.36467293],88.6813504608285
2,[710.66173235],99.06061763454989
3,[769.89117824],110.08245813120183
4,[828.98539708],121.73093145078464
5,[887.87677536],133.9871251212957
0,[68.],85.09789287271084
1,[127.11742348],73.90420252918183
2,[186.65893179],65.27851275161584
3,[246.6245249],59.277613382097066
4,[306.67493499],55.9697076398788
5,[366.894979],55.3673139990354
6,[427.115023],57.48360596072173
7,[487.08061612],62.29243460945824
0,570.0445030522965,[118.]
1,567.4784899572032,[178.12962593]
2,566.4714340624577,[238.30366073]
3,567.026792405348,[298.52210442]
0,582.7416020342755,[510.]
1,590.4835519776061,[569.53190638]
0,529.6348971267528,[431.]
1,526.5243407609307,[490.9879976]
2,534.0503006934725,[550.69033807]
3,551.3573658508283,[608.29785957]
4,576.8197723837892,[662.81076215]
0,588.2234551556899,[410.]
1,576.7464646070771,[466.9969994]
0,[53.],24.78475647817535
0,506.0013493379813,[322.]
1,510.7739355138804,[381.99039808]
0,[508.],67.41424403724409
0,[909.],72.93556701041234
0,517.8717100116417,[196.]
1,518.7530866745485,[256.19743949]
2,519.8937151553067,[316.39487898]
0,610.3846005692612,[616.]
0,521.2760324879252,[125.]
0,569.6773633998264,[355.]
0,881.2713080014155,[24.]
1,822.9216298192907,[37.25365073]
2,764.4334260921357,[51.13842769]
3,706.1750731770037,[65.65433087]
4,647.5982063126257,[81.05381076]
5,589.7126443017515,[97.21064213]
6,531.8097017855672,[114.5035007]
7,474.71521157906636,[132.93238648]
8,417.9504234059681,[153.00220044]
9,361.69810162389945,[175.21784357]
10,306.93648026332426,[200.08421684]
11,254.16944504350727,[228.98979796]
12,205.4179561493271,[264.45909182]
13,168.11372941350805,[311.16243249]
14,164.53003359573154,[369.73094619]
15,198.43525656175757,[418.70634127]
16,245.9208756086291,[455.43788758]
17,298.31509622615545,[485.22704541]
18,352.7441614767731,[510.59831966]
19,408.4757542612076,[533.06641328]
20,465.3463019585731,[553.51490298]
21,522.4236586210716,[572.19623925]
22,580.0502183610545,[589.61532306]
23,638.2252692680702,[606.02460492]
24,696.2522451396924,[621.42408482]
25,754.5072942416566,[636.06621324]
26,813.0640707777445,[650.07721544]
