,x,y
0,199.00070692178954,201.0
1,203.26606963524756,210.00900180036007
2,207.54677538004896,219.0504100820164
3,211.82748112485035,228.09181836367273
4,216.10818686965172,237.13322664532907
5,220.38889261445314,246.1746349269854
6,224.65425532791113,255.18363672734546
7,228.93496107271255,264.2250450090018
8,233.21566681751395,273.26645329065815
9,237.49637256231532,282.30786157231444
10,241.7770783071167,291.3492698539708
11,246.0577840519181,300.3906781356271
12,250.3384897967195,309.4320864172835
13,254.6191955415209,318.4734946989398
14,258.8999012863223,327.51490298059616
15,263.1806070311237,336.55631126225245
16,267.4459697445817,345.5653130626125
17,271.72667548938307,354.60672134426886
0,63.87290006090428,92.0
1,67.76120639462899,101.1624324864973
2,71.67336736843791,110.38107621524304
3,75.56167370216261,119.54350870174035
4,79.47383467597152,128.76215243048608
5,83.38599564978045,137.98079615923186
6,87.29815662358936,147.1994398879776
7,91.18646295731406,156.3618723744749
8,95.09862393112299,165.58051610322065
9,99.0107849049319,174.7991598319664
10,102.9229458787408,184.01780356071214
11,106.81125221246553,193.18023604720946
12,110.72341318627444,202.3988797759552
13,114.63557416008335,211.61752350470096
14,118.54773513389226,220.8361672334467
15,122.43604146761697,229.998599719944
16,126.34820244142588,239.21724344868974
17,130.2603634152348,248.4358871774355
18,134.1725243890437,257.6545309061812
19,138.0846853628526,266.87317463492695
20,141.97299169657734,276.0356071214243
21,145.88515267038625,285.25425085017
22,149.79731364419516,294.47289457891577
23,153.70947461800407,303.6915383076615
24,157.5977809517288,312.85397079415884
25,161.5099419255377,322.0726145229046
26,165.4221028993466,331.29125825165033
27,169.33426387315552,340.5099019803961
28,173.22257020688025,349.6723344668934
29,177.13473118068916,358.89097819563915
30,181.04689215449807,368.1096219243849
0,116.63566783224383,13.0
1,120.64569910636581,22.10982196439288
2,124.67158030647248,31.255651130226045
3,128.7133114325638,40.437487497499504
4,132.7391926326705,49.58331666333267
5,136.76507383277715,58.72914582916584
6,140.7909550328838,67.87497499499901
7,144.81683623299048,77.02080416083217
8,148.84271743309714,86.16663332666533
9,152.88444855918846,95.3484696939388
10,156.91032975929514,104.49429885977196
11,160.9362109594018,113.64012802560512
12,164.96209215950847,122.78595719143829
13,168.98797335961513,131.93178635727145
14,173.02970448570647,141.1136227245449
15,177.05558568581313,150.25945189037807
16,181.08146688591978,159.40528105621124
17,185.10734808602643,168.5511102220444
18,189.13322928613312,177.6969393878776
19,193.17496041222444,186.87877575515103
0,410.0,499.77539272558624
1,416.7121424284857,492.4145953776542
2,425.86437287457494,488.9363846691176
3,434.8417683536707,492.87640156070665
4,441.40948189637925,500.37055707267064
