,x,y
0,47.0,545.1691032057877
1,54.449089817963596,538.5165487820465
2,61.898179635927185,531.8639943583053
3,69.36447289457891,525.1960760675346
4,76.8135627125425,518.5435216437934
5,84.27985597119424,511.8756033530227
6,91.72894578915783,505.2230489292815
7,99.19523904780957,498.55513063851083
8,106.64432886577316,491.9025762147696
9,114.11062212442488,485.23465792399895
10,121.57691538307661,478.56673963322834
11,129.02600520104022,471.9141852094871
0,79.3263491083614,482.0
1,72.8100925212292,489.56431286257254
2,66.28108396425921,497.14342868573715
3,59.76482737712706,504.7077415483097
4,53.23581882015708,512.2868573714743
5,46.706810263187094,519.865973194639
6,40.17780170621717,527.4450890178035
7,33.648793149247126,535.0242048409682
8,27.119784592277085,542.6033206641329
9,20.603528005144994,550.1676335267053
0,442.3518741144648,599.0
1,445.4870327592632,608.4890978195639
2,448.6221914040616,617.9781956391279
3,451.7612494999107,627.4790958191638
4,454.8964081447091,636.9681936387277
5,458.0354662405582,646.4690938187638
6,461.1706248853566,655.9581916383277
0,650.0,58.55883223271394
1,656.8953790758152,51.33917401630242
2,664.123824764953,44.42042558573303
3,671.6943388677736,37.88717010155824
4,679.6339267853571,31.81899735797424
5,687.9785957191439,26.30589831900261
0,27.0,655.2767045563654
1,34.210842168433686,648.3713760685713
2,41.42168433686737,641.4660475807773
3,48.65513102620524,634.5390722952158
4,55.865973194638926,627.6337438074216
5,63.0994198839768,620.7067685218602
6,70.31026205241048,613.8014400340661
7,77.54370874174836,606.8744647485046
8,84.75455091018205,599.9691362607105
9,91.9879975995199,593.042160975149
10,99.1988397679536,586.1368324873549
11,106.43228645729147,579.2098572017935
12,113.64312862572515,572.3045287139994
13,120.87657531506302,565.3775534284379
14,128.08741748349672,558.4722249406437
15,135.32086417283458,551.5452496550823
0,257.0,373.75816571864186
1,264.8093618723745,367.5319249389079
2,272.63192638527704,361.29515797019724
3,280.4478895779156,355.0636540959749
4,288.2704540908182,348.8268871272642
0,231.3833191278004,470.0
1,225.56219932395857,478.1046209241848
2,219.73059101596562,486.22384476895377
3,213.8884942038216,494.35767153430686
4,208.05688589582866,502.4768953790758
5,202.2252775878357,510.59611922384477
6,196.39366927984275,518.7153430686137
7,190.56206097184986,526.8345669133827
8,184.7199641597058,534.9683936787358
0,570.2636916217759,509.0
1,574.8659359102304,517.8525705141028
2,579.32627317982,526.7923584716943
3,583.6391960973942,535.8193638727746
4,587.789424962238,544.9117823564713
5,591.7820072530477,554.0914182836567
6,595.6025151147442,563.3364672934587
7,599.2466770060057,572.6469293858772
8,602.7101911623408,582.0228045609122
9,605.9887255960881,591.4640928185637
10,609.0779180964169,600.9707941588317
11,611.9733762293258,610.5429085817163
0,855.0,84.65109507460039
1,863.6525305061012,79.66900745722364
2,872.3212642528506,74.67759008775442
3,880.9899979996,69.6861727182852
4,889.6425285057012,64.7040851009084
5,898.3112622524504,59.712667731439296
6,906.9799959991999,54.72125036197008
7,915.6487297459491,49.72983299250086
8,924.3174634926986,44.73841562303164
9,932.9861972394478,39.74699825356254
0,903.0191403676866,523.0
1,906.8873566452316,532.2124424884977
2,910.7555729227767,541.4248849769954
3,914.6290808778558,550.6499299859972
4,918.4972971554009,559.8623724744949
5,922.3708051104801,569.0874174834967
6,926.2443130655594,578.3124624924985
0,196.0,645.5260448047325
1,203.90558111622323,639.4148838093192
2,211.81636327265454,633.2997023132511
3,219.73234646929387,627.1805003165282
0,383.0,322.95079372161644
1,390.2994598919784,316.13803481922884
2,397.5989197839568,309.3252759168413
3,404.9161832366473,302.4959005293259
4,412.2334466893379,295.66652514181055
5,419.53290658131624,288.853766239423
6,426.8501700340068,282.02439085190764
7,434.1496299259852,275.21163194952004
8,441.46689337867576,268.3822565620047
9,448.78415683136626,261.55288117448936
10,456.0836167233447,254.74012227210181
11,463.40088017603523,247.91074688458644
12,470.7181436287257,241.08137149707113
0,828.1338931536452,562.0
1,833.1005184925984,570.6619323864772
2,837.428325241415,579.6737347469494
3,841.0105232805536,589.0142028405681
4,843.7377025529497,598.630326065213
5,845.5178349007404,608.4584916983397
0,24.0,451.434566080308
1,31.905581116223246,445.3378647813051
2,39.82716543308662,439.22882198169697
3,47.732746549309866,433.13212068269405
4,55.65433086617324,427.0230778830859
5,63.57591518303661,420.91403508347776
6,71.49749949989999,414.8049922838696
7,79.41908381676336,408.6959494842614
8,87.34066813362674,402.58690668465323
9,95.24624924984997,396.49020538565037
10,103.16783356671334,390.3811625860422
0,744.4251841292469,603.0
1,749.6309351867998,611.5217043408682
2,754.8427962808053,620.0534106821365
3,760.0607674112632,628.5951190238047
4,765.2726285052687,637.126825365073
5,770.4844895992741,645.6585317063413
0,581.0,273.231955622535
1,590.4590918183636,270.03387450055504
2,599.9329865973194,266.83078855678787
3,609.4068813762752,263.6277026130207
4,618.880776155231,260.4246166692536
5,628.3546709341869,257.22153072548645
6,637.8285657131427,254.0184447817193
7,647.3024604920984,250.8153588379522
0,263.2789756747422,39.0
1,270.28948085666866,46.09481896379276
2,274.6025237917527,55.02280456091218
3,273.55518180770537,64.81516303260652
0,99.07278872011047,124.0
1,101.28755349878028,133.74354870974196
2,103.50431896830708,143.49589917983596
3,105.72108443783385,153.24824964993
4,107.93784990736063,163.000600120024
0,564.098763505194,147.0
1,557.8402505709681,154.77115423084618
2,551.5611165068108,162.56791358271653
3,545.2922930076192,170.35187037407482
4,539.0234695084275,178.13582716543308
5,532.7443354442701,185.93258651730346
6,526.4755119450784,193.71654330866173
7,520.2066884458868,201.50050010002002
8,513.9275543817295,209.29725945189037
0,665.9672869648399,419.0
1,669.4533621205404,428.3596719343869
2,672.9447272233665,437.73354670934185
3,676.430802379067,447.09321864372873
4,679.922167481893,456.46709341868376
5,683.4135325847191,465.84096819363873
6,686.904897687545,475.2148429685937
7,690.3962627903711,484.5887177435487
0,809.0,119.14539224667533
1,817.9199839967994,114.65852877451016
2,827.4134826965393,111.58298317092249
3,837.3096619323865,110.24282422034958
4,847.2790558111623,110.81852829147192
5,856.9677935587117,113.23004573357957
6,866.1440288057612,117.19728453105836
0,193.0,622.8756982090237
1,201.18463692738547,617.1748914573348
2,209.36927385477094,611.4740847056457
3,217.5873174634927,605.7500093549704
4,225.80536107221445,600.0259340042949
5,233.98999799959992,594.325127252606
6,242.20804160832165,588.6010519019305
7,250.39267853570715,582.9002451502416
8,258.6107221444289,577.1761697995662
9,266.8287657531506,571.4520944488909
10,275.0134026805361,565.7512876972019
11,283.23144628925786,560.0272123465264
12,291.44948989797956,554.3031369958511
13,299.63412682536506,548.6023302441621
14,307.8521704340868,542.8782548934867
15,316.03680736147226,537.1774481417978
16,324.25485097019407,531.4533727911223
17,332.47289457891577,525.7292974404469
18,340.6575315063012,520.028490688758
19,348.875575115023,514.3044153380825
20,357.0936187237447,508.58033998740717
0,298.4005095199785,132.0
1,302.4671653612031,141.13142628525705
2,306.53382120242765,150.2628525705141
3,310.60368418548285,159.40148029605922
0,519.0704048635369,593.0
1,523.554649730105,601.9297859571915
2,527.8050988555144,610.9675935187038
3,531.8214866772074,620.1374274854971
4,535.5769289091315,629.4032806561312
5,539.0662251562969,638.7771554310862
6,542.2747341333442,648.2470494098819
0,69.0,320.3755024175012
1,78.73634726945389,321.20979586140584
2,87.16683336667333,316.01398473099954
3,93.5873174634927,308.37244226894364
4,98.79155831166233,299.84069846785195
0,708.3658032049708,516.0
1,712.2313254838248,525.2076415283057
2,716.1024744326623,534.4286857371475
3,719.9736233815,543.6497299459892
4,723.8447723303377,552.870774154831
5,727.7159212791754,562.0918183636727
6,731.5870702280131,571.3128625725145
7,735.4582191768508,580.5339067813562
0,330.0,371.22862841084225
1,337.621524304861,364.76992029717707
2,345.25305061012205,358.3027361886121
3,352.874574914983,351.84402807494695
4,360.50610122024403,345.37684396638195
5,368.1376275255051,338.90965985781696
6,375.7691538307662,332.44247574925197
0,376.9507764781029,420.0
1,379.7407278014348,429.5891178235647
2,382.53393841369575,439.1894378875775
3,385.3271490259567,448.78975795159033
4,388.1236189271468,458.4012802560512
5,390.91682953940784,468.00160032006403
0,628.6815390307066,180.0
1,633.1987292612056,188.90978195639127
2,637.7228159653388,197.83316663332667
3,642.243454432655,206.74974994999
0,889.1969160745684,306.0
1,891.0801395553242,315.8091618323665
2,893.3198494005414,325.5447089417884
3,895.9076700311537,335.2066413282657
4,898.8293269237141,344.7765553110622
5,902.0678882743351,354.2360472094419
6,905.6111469536019,363.5851170234047
7,909.447038327774,372.8237647529506
8,913.5550141055307,381.9335867173435
9,917.9213590782404,390.9145829165833
0,639.0,396.8248814825456
1,646.8555711142228,390.66546370615885
2,654.7331466293259,384.4887926586897
3,662.5997199439888,378.3207482467618
4,670.4662932586517,372.1527038348339
5,678.3328665733146,365.984659422906
