,x,y
0,625.0363804840827,16.0
1,618.6794007046432,23.645529105821165
2,612.2898976552888,31.3498699739948
3,605.9168339259732,39.05421084216843
4,599.5602095166961,46.75855171034207
5,593.2200244274578,54.4628925785157
6,586.8480690142605,62.22604520904181
7,580.5408880560923,69.93038607721545
8,574.2021887138969,77.69353870774154
9,567.880180631672,85.45669133826766
10,561.5748638094177,93.21984396879375
11,555.286238247134,100.98299659931986
12,549.0143039448207,108.74614922984597
13,542.7590609024778,116.50930186037208
14,536.4733110676214,124.33126625325065
15,530.2045063485601,132.15323064612923
16,523.9995899840073,139.91638327665532
17,517.7645480896512,147.7383476695339
18,511.49976288614897,155.61912382476496
19,505.2987386302693,163.44108821764354
20,499.11465949018503,171.2630526105221
21,492.9012202195581,179.14382876575314
22,486.7511587179502,186.96579315863173
23,480.57199285751756,194.84656931386277
24,474.4100278845982,202.72734546909382
25,468.26526379919204,210.60812162432487
26,462.1377006012991,218.4888977795559
27,455.9818032335746,226.42848569713942
28,449.88877017554034,234.30926185237047
29,443.7676606352853,242.24884976995398
30,437.6640096701544,250.18843768753752
31,431.57781728014777,258.128025605121
32,425.5090834652651,266.0676135227045
33,419.4578082255066,274.00720144028804
34,413.4239915608722,281.9467893578716
35,407.3631329962467,289.94518903780755
36,401.3199926102492,297.9435887177435
37,395.33881031654454,305.88317663532706
0,667.9604833070676,84.0
1,661.6492946761437,91.71574314862973
2,655.4186048897776,99.53470694138828
3,649.2947243045913,107.43108621724345
4,643.2634568854644,115.43068613722744
5,637.3687485583223,123.48189637927587
6,631.5779015058735,131.63632726545308
7,625.8977730959539,139.89397879575915
8,620.3690614083305,148.20324064812962
9,614.9626781473889,156.61572314462893
10,609.6856976862766,165.13142628525705
11,604.5603705739169,173.72454490898178
12,599.5921165179585,182.39507901580316
13,594.7864040522454,191.14302860572116
14,590.1355002831779,199.99419883976796
15,585.6468484929322,208.9485897179436
0,477.0,68.04296745133786
1,484.999599919984,62.07709068973429
2,493.0240048009602,56.09271508545902
3,501.03600720144027,50.11758890251963
4,509.0480096019204,44.14246271958018
5,517.0724144828965,38.15808711530502
6,525.0844168833767,32.182960932365575
7,533.0964192838568,26.207834749426127
0,470.0,324.06863482318516
1,477.2254450890178,317.2120415819659
2,484.4748949789958,310.3326689612077
3,491.748349669934,303.4305169609105
4,498.997799559912,296.55114434015223
5,506.24724944989,289.671771719394
6,513.496699339868,282.79239909863577
7,520.746149229846,275.9130264778775
8,527.995599119824,269.03365385711925
9,535.2690538107621,262.1315018568221
10,542.5185037007401,255.25212923606387
11,549.7679535907181,248.37275661530566
12,557.0174034806961,241.49338399454746
13,564.2668533706741,234.61401137378914
14,571.5403080616123,227.71185937349196
15,578.7897579515903,220.83248675273364
16,586.0392078415683,213.95311413197544
0,195.0,482.1647344015868
1,202.46069213842767,475.5297918573046
2,210.06541308261652,469.0323171143598
3,217.7997599519904,462.69907785774933
4,225.6781356271254,456.53300714364957
5,233.6861372274455,450.5603600944851
6,241.8525705141028,444.7757120211806
7,250.1630326065213,439.2064306819881
8,258.61752350470096,433.8691623398091
0,63.0,594.1147543687595
1,71.27285457091418,588.599260995369
2,79.58491698339668,583.0576278429577
3,87.93618723744748,577.4898549115255
4,96.24824964992999,571.9482217591143
5,104.56031206241248,566.4065886067029
6,112.87237447489497,560.8649554542917
7,121.18443688737747,555.3233223018804
8,129.53570714142828,549.7555493704482
9,137.84776955391078,544.213916218037
10,146.15983196639326,538.6722830656256
11,154.4718943788758,533.1306499132143
12,162.8231646329266,527.5628769817822
13,171.13522704540907,522.0212438293709
14,179.44728945789157,516.4796106769595
15,187.75935187037408,510.9379775245483
16,196.07141428285655,505.396344372137
17,204.42268453690738,499.8285714407049
18,212.73474694938986,494.2869382882935
19,221.04680936187236,488.74530513588223
20,229.35887177435487,483.20367198347094
21,237.67093418683734,477.6620388310596
22,246.02220444088817,472.0942658996275
23,254.33426685337065,466.5526327472162
0,641.7825307281354,30.0
1,636.2200590527192,38.30446089217843
2,630.6575873773029,46.608921784356866
3,625.0905600330287,54.920184036807356
4,619.5280883576125,63.224644928985796
0,105.0,445.39312863138696
1,112.63992798559713,438.9873169712344
2,120.27985597119424,432.58150531108186
3,127.95499099819963,426.14617378152775
4,135.63012602520504,419.7108422519736
5,143.27005401080214,413.30503059182104
6,150.94518903780755,406.86969906226693
7,158.62032406481296,400.4343675327127
8,166.2602520504101,394.0285558725602
9,173.93538707741547,387.59322434300606
10,181.61052210442088,381.1578928134519
11,189.25045009001798,374.7520811532994
12,196.9255851170234,368.31674962374524
13,204.5655131026205,361.9109379635927
14,212.24064812962592,355.4756064340386
15,219.91578315663133,349.04027490448436
16,227.55571114222843,342.63446324433187
17,235.23084616923384,336.1991317147777
18,242.90598119623922,329.76380018522354
19,250.54590918183635,323.35798852507105
20,258.22104420884176,316.9226569955169
21,265.89617923584717,310.4873254659627
22,273.53610722144424,304.08151380581023
0,170.0,421.73519930088867
1,177.5867173434687,415.2462107153167
2,185.17343468693738,408.7572221297447
3,192.7853570714143,402.24667544255954
4,200.37207441488297,395.7576868569876
5,207.9839967993599,389.24714016980244
6,215.57071414282856,382.7581515842305
7,223.18263652730548,376.24760489704533
8,230.76935387077415,369.75861631147336
9,238.38127625525107,363.2480696242882
10,245.96799359871974,356.7590810387162
11,253.57991598319666,350.248534351531
12,261.1666333266653,343.75954576595916
13,268.77855571114225,337.248999078774
14,276.36527305461095,330.760010493202
15,283.97719543908784,324.2494638060168
16,291.5639127825565,317.7604752204449
0,447.0,494.2574442885283
1,454.93958791758354,488.19757632281386
2,462.89177835567114,482.12808951905873
3,470.8313662732547,476.06822155334436
4,478.78355671134227,469.9987347495892
5,486.73574714942987,463.929247945834
6,494.6879375875175,457.8597611420788
7,502.627525505101,451.7998931763645
0,19.0,99.21017275223122
1,28.241848369673935,95.49031370020403
2,37.51870374074815,91.75636427297978
3,46.795559111822364,88.02241484575553
4,56.072414482896576,84.28846541853129
5,65.3492698539708,80.55451599130703
6,74.626125225045,76.82056656408278
7,83.90298059611922,73.08661713685854
8,93.17983596719344,69.35266770963429
9,102.45669133826765,65.61871828241004
10,111.73354670934187,61.88476885518579
11,121.01040208041609,58.15081942796154
12,130.2872574514903,54.41687000073729
13,139.5641128225645,50.68292057351304
14,148.84096819363873,46.94897114628879
15,158.11782356471295,43.21502171906454
16,167.39467893578714,39.48107229184029
17,176.67153430686136,35.747122864616045
18,185.94838967793558,32.0131734373918
0,108.0,662.7226279818258
1,117.00660132026405,658.4401217306954
2,125.9235847169434,653.9860817836279
3,134.79575915183037,649.342952379369
4,143.57831566313263,644.5389696613687
5,152.27125425085018,639.5804611507668
6,160.82976595319064,634.5008014116669
7,169.34346869373874,629.2529879166975
8,177.76755351070216,623.8692330322018
9,186.14682936587317,618.3254597761593
10,194.39167833566714,612.6869752906666
11,202.5469093818764,606.9305742420237
12,210.6125225045009,601.0621321855743
13,218.63332666533307,595.0534129778686
14,226.56451290258053,588.9423108409668
15,234.40608121624325,582.7345399138575
16,242.15803160632126,576.4357497689867
17,249.82036407281456,570.0515254122586
18,257.43788757751554,563.5486805986509
19,264.96579315863175,556.9695754027293
20,272.4488897779556,550.2791242470211
21,279.79755951190236,543.5628220791639
22,287.1014202840568,536.7440787538039
23,294.3604720944189,529.8255253575379
24,301.52990598119624,522.8537833567191
25,308.60972194438887,515.8340180747268
26,315.64472894578915,508.725634255817
27,322.6349269853971,501.53116613677247
28,329.5355071014203,494.3005011748752
0,23.0,195.54550667926057
1,30.26145229045809,188.70208159159833
2,37.5379075815163,181.84451719590373
3,44.81436287257451,174.9869528002091
4,52.090818163632726,168.1293884045145
5,59.36727345469094,161.2718240088199
6,66.64372874574914,154.4142596131253
7,73.92018403680737,147.55669521743067
8,81.2116423284657,140.68499151370372
9,88.4880976195239,133.8274271180091
10,95.76455291058211,126.9698627223145
0,321.9379701479895,370.0
1,316.9308835693495,378.63972794558913
2,311.959478073384,387.30746149229844
3,307.024257655328,396.003200640128
4,302.1257279388336,404.7269453890778
5,297.272131967935,413.46469293858775
6,292.4560727972222,422.2304460892178
7,287.6780601213911,431.0242048409682
8,282.9460855296644,439.83196639327866
0,333.0,198.23417141398556
1,341.67713542708543,193.28953615967714
2,350.36567313462695,188.3384033557573
3,359.05421084216846,183.38727055183745
4,367.7427485497099,178.43613774791766
5,376.43128625725143,173.4850049439978
6,385.11982396479294,168.53387214007796
0,167.0,98.71988383791536
1,176.4382876575315,95.44733711671088
2,185.8889777955591,92.17049007129984
3,195.3272654530906,88.89794335009536
4,204.77795559111823,85.6210963046843
5,214.22864572914582,82.34424925927325
6,223.67933586717345,79.0674022138622
0,248.0,62.790464070586225
1,257.0628125625125,58.60113340730419
2,266.1386277255451,54.405792226571194
3,275.2144428885777,50.21045104583824
4,284.2902580516103,46.01510986510527
5,293.37907581516305,41.81375816692139
6,302.45489097819564,37.618416986188436
7,311.5307061412282,33.42307580545548
0,357.0,584.004079724419
1,364.77055411082216,577.740492858482
2,372.52410482096417,571.4310457682988
3,380.2436487297459,565.0901617109746
4,387.9461892378476,558.7044590149671
5,395.6147229445889,552.2886170415243
6,403.26625325065015,545.8289911473637
7,410.86677335467095,539.3550622409803
8,418.4502900580116,532.8386327960907
9,426.01680336067216,526.2800856812341
10,433.5493098619724,519.6947317904437
11,441.04780956191235,513.0833317101002
0,34.26229508196721,151.0
1,30.87029864989391,160.40508101620324
0,404.0,132.29436402234796
1,413.49509901980394,135.32915665318478
2,423.39527905581116,136.64023657823918
3,433.36027205441087,136.0493927264772
4,443.0498099619924,133.63688320031474
5,452.22084416883376,129.68410177669807
6,460.79235847169434,124.5219652296912
7,468.7319463892779,118.47521921476368
8,476.1368273654731,111.73910057465423
9,483.0394078815763,104.5067851394258
0,78.0,375.8656736863905
1,86.34526905381077,370.4102284288287
2,94.69053810762152,364.8884184803874
3,102.99499899979996,359.32773134582897
4,111.27905581116224,353.71523160161814
5,119.52230446089217,348.0654673617238
6,127.74514902980596,342.3651759038141
7,135.92718543708742,336.6292207388801
8,144.0888177635527,330.8440142261484
9,152.20964192838568,325.02473289327713
10,160.31006201240248,319.15746656140624
11,168.39007801560314,313.24268773098004
12,176.42928585717144,307.2960390824881
0,93.0,480.60811147562134
1,101.14802960592118,474.8464412032678
2,109.30966193238648,469.07515211576845
3,117.48489697939587,463.2942442131232
4,125.64652930586118,457.5229551256238
5,133.80816163232646,451.7516660381244
6,141.96979395879174,445.9803769506251
7,150.14502900580115,440.19946904797985
8,158.30666133226646,434.42817996048046
0,364.3883357041252,207.0
1,357.69455427358594,214.4222844568914
2,350.9978863482512,221.84776955391078
0,222.0,284.8977055449331
1,230.12982596519305,279.0840250268027
2,238.2642528505701,273.26705436689633
0,328.0,254.82992317498142
1,337.123624724945,250.78634017639777
2,346.27485497099417,246.73052243349164
3,355.4122824564913,242.68082206274673
4,364.5497099419884,238.63112169200184
5,373.70094018803763,234.57530394909568
6,382.8383676735347,230.5256035783508
7,391.9757951590318,226.4759032076059
0,810.7370626225362,111.0
1,807.5405237535365,120.45709141828365
2,803.7287287466063,129.7021404280856
3,799.3704870340803,138.69273854770955
4,794.5203309550562,147.42888577715541
5,789.2312494805439,155.91058211642329
6,783.5546882134656,164.1378275655131
7,777.5238809013574,172.13182636527307
8,771.2012504646169,179.871374274855
9,764.6145038210774,187.37767553510702
10,757.7644402972471,194.69313862772555
11,750.7276754811818,201.7753550710142
12,743.4979420742106,208.66673334666933
13,736.0826331262351,215.3884776955391
0,260.0,239.98147711255115
1,269.9163832766553,240.8580626567616
2,279.6593318663733,238.76255343434605
3,288.5657131426285,234.2829495976605
4,296.5131026205241,228.21802625375904
5,303.59331866373276,221.17241653778046
6,309.97979595919185,213.4895164490688
0,739.9246569884358,138.0
1,733.3891557532529,145.54750950190038
2,726.8415292838674,153.10902180436088
3,720.293902814482,160.67053410682138
4,713.7584015792991,168.21804360872176
5,707.2107751099137,175.77955591118223
6,700.6631486405282,183.34106821364273
7,694.1155221711427,190.90258051610323
8,687.5678957017574,198.4640928185637
9,681.0202692323719,206.0256051210242
0,231.0,657.8282207609133
1,239.22804560912184,652.1717012879561
2,247.71094218843768,646.8926089336142
3,256.4486897379476,642.0415110618658
4,265.44128825765154,637.6704942278818
5,274.6887377475495,633.833164178026
6,284.1364272854571,630.6013041172832
7,293.80256051210245,628.0149783641544
8,303.61432286457296,626.1347239319284
9,313.55351070214044,624.9953431741874
0,485.4053202534949,153.0
1,480.3195833199351,161.59491898379676
2,474.61753684806393,169.8135627125425
3,468.41737001108413,177.6493298659732
4,461.791551979369,185.14182836567312
0,875.5029069767442,316.0
1,876.1696525351582,325.97219443888775
2,876.8367859618435,335.9501900380076
0,897.7968124670891,64.0
1,900.6570752424137,73.5491098219644
2,903.4070729502989,83.16843368673734
3,906.0315029702708,92.81116223244649
4,908.5352877797246,102.500700140028
5,910.9109274102107,112.21364272854571
6,913.1574506219094,121.9499899979996
7,915.2787961706003,131.73314662932586
8,917.2684228458559,141.53970794158832
9,919.1253500465091,151.36967393478693
10,920.8446654366245,161.19963992798557
11,922.4335717306171,171.0764152830566
12,923.8868234845974,180.9765953190638
0,643.5628742514971,279.0
1,638.4645995067277,287.6001200240048
0,533.0,373.74106685436345
1,540.6559311862372,367.3486839949128
2,548.9135827165433,361.7102976716569
3,557.7857571514303,357.10538929230734
4,567.2340468093619,353.8564525503648
5,577.0920184036808,352.28630734371336
6,587.0780156031207,352.59040808186273
7,596.8335667133426,354.7288530393007
0,327.0,579.2962962962963
1,336.3378675735147,575.7225445089018
0,524.6157805955106,179.0
1,519.2953923018297,187.4640928185637
0,241.0,303.53818181818184
1,248.68173634726946,297.14139045991016
0,393.0,517.8771428571428
1,402.11382276455294,513.7715826974918
2,411.23164632926586,509.66422027262587
0,60.0,474.94797458300235
1,68.62972594518904,469.9133965792364
2,77.27145429085817,464.8718163807503
3,85.90718143628726,459.8337372796243
0,930.4838027250191,485.0
1,926.1661721768596,494.0108021604321
2,921.8485416287001,503.0216043208642
3,917.5246807334292,512.0454090818164
4,913.2070501852697,521.0562112422484
5,908.8831892899988,530.0800160032006
6,904.5655587418391,539.0908181636328
