x_coord	y_coord	score
116	516	1.2308517
237	35	1.2163423
227	52	1.1729927
229	48	1.1230608
93	253	1.1191461
235	39	1.1189972
142	478	1.1080084
231	43	1.0886021
74	576	1.0826703
161	152	1.0733098
194	101	1.0731655
89	259	1.0666158
97	247	1.0662252
77	275	1.0590665
139	482	1.0580341
77	570	1.0489631
213	72	1.0318177
65	292	1.0298401
146	472	1.0219233
83	562	1.020781
201	89	1.020259
119	513	1.0197116
99	243	1.0135531
80	566	1.0112172
113	520	1.0077913
196	97	1.0001171
103	238	1.0000296
110	527	0.9990084
199	93	0.99400544
223	56	0.983724
417	67	0.98339427
67	584	0.9725684
71	580	0.9691752
59	597	0.9647323
91	550	0.96161616
163	148	0.9615767
172	136	0.96121716
217	67	0.95142734
63	296	0.9424858
264	452	0.941265
414	71	0.9306716
68	288	0.9290254
95	545	0.9289938
204	85	0.927794
219	61	0.9257536
180	424	0.9195516
86	263	0.91806436
61	593	0.91750085
55	306	0.9163163
242	484	0.91571105
158	155	0.9068607
56	601	0.90302074
65	443	0.8963791
74	280	0.8906417
421	61	0.89029205
407	83	0.88900626
80	272	0.88470185
169	140	0.8793831
211	76	0.87876487
192	105	0.87819695
117	62	0.8773248
66	588	0.87545574
413	75	0.8743684
219	368	0.8725742
86	558	0.8688607
182	119	0.8657234
166	143	0.86111104
112	224	0.8607086
332	352	0.8600278
113	68	0.8596039
133	194	0.8568834
207	81	0.8561568
152	166	0.85557127
107	232	0.85539913
286	268	0.85407877
429	49	0.85341537
351	168	0.853367
255	467	0.8530464
59	300	0.8525169
425	55	0.8501251
63	447	0.84861577
250	473	0.84294677
317	220	0.84073603
109	76	0.8394799
89	554	0.8377389
71	284	0.83732426
263	303	0.83476985
111	72	0.83018434
320	217	0.829285
239	31	0.8240119
98	541	0.822765
405	87	0.82257974
83	267	0.82064867
80	119	0.8172411
37	626	0.8164426
193	555	0.8146546
131	494	0.8122537
182	420	0.8079703
262	456	0.8072537
234	346	0.8069502
76	123	0.80522454
134	490	0.8006339
128	499	0.7976984
70	135	0.7956486
107	531	0.79326844
337	190	0.78895533
137	486	0.7868409
52	607	0.7864915
275	285	0.78466046
410	78	0.7844614
48	612	0.78049636
128	204	0.77726066
205	237	0.77571046
345	177	0.7739142
121	509	0.7733816
207	384	0.77167034
357	159	0.76999533
197	548	0.7698207
178	428	0.76975
189	559	0.76886666
35	630	0.76883173
276	434	0.7684903
174	131	0.7672875
259	159	0.7628552
109	228	0.76245093
82	115	0.761642
205	536	0.75918746
203	390	0.75887775
129	200	0.757391
180	123	0.7542087
166	444	0.7536316
119	58	0.7522011
200	544	0.7506732
348	173	0.7489238
39	622	0.74843156
375	132	0.74618876
334	196	0.7454312
343	334	0.7444749
156	159	0.74266756
215	372	0.7418752
284	272	0.73959863
170	440	0.7395866
43	618	0.7388569
72	131	0.73069143
240	488	0.7299224
295	255	0.72912467
432	45	0.72828686
279	430	0.72569895
228	505	0.7251266
121	653	0.7241564
136	191	0.7241285
55	457	0.7237283
387	115	0.72193646
326	207	0.7214626
67	439	0.7210368
257	163	0.7187923
333	348	0.7148577
39	179	0.7145636
223	361	0.7143394
174	433	0.7143376
42	325	0.71364594
339	186	0.7077173
215	522	0.7051377
93	248	0.70212674
201	540	0.7017497
126	208	0.70027244
36	333	0.6976576
146	477	0.696908
341	338	0.6944939
259	308	0.69335496
