x_coord	y_coord	score
130	196	0.2312316
151	218	0.17296264
218	193	0.1635671
174	145	0.14996228
123	189	0.12524202
147	215	0.10590127
135	204	0.0879474
178	150	0.08414331
216	189	0.08008823
172	141	0.070489556
275	154	0.06923792
222	196	0.038675696
127	191	0.037518233
54	237	0.037319332
307	72	0.036903024
188	157	0.034068435
134	200	0.016816169
141	210	-0.00037175417
277	158	-0.002431333
50	233	-0.0035131276
184	156	-0.009469986
190	259	-0.016579837
142	325	-0.019050539
137	208	-0.028575867
202	275	-0.031120658
305	68	-0.03614199
126	195	-0.045781523
301	64	-0.04727587
155	220	-0.050916195
190	162	-0.051828384
145	211	-0.055605054
310	76	-0.07669124
864	56	-0.082289726
860	50	-0.08358836
295	174	-0.08404416
227	201	-0.08435801
209	279	-0.08733192
221	409	-0.08808279
206	276	-0.090251565
196	265	-0.093397856
80	261	-0.09858474
192	263	-0.10532853
206	393	-0.10696611
244	217	-0.10737729
179	249	-0.11632514
231	204	-0.14090052
119	185	-0.1428512
727	257	-0.14455745
163	130	-0.1449539
218	406	-0.14538258
280	161	-0.14898342
200	269	-0.15792209
182	152	-0.15854412
271	153	-0.1651456
223	294	-0.16641486
97	159	-0.16765791
129	315	-0.16933832
715	243	-0.17101973
143	329	-0.17290953
885	92	-0.17773056
76	260	-0.17777455
167	138	-0.1812197
69	252	-0.18186024
177	245	-0.18432282
213	283	-0.18533665
157	224	-0.18847933
235	208	-0.18852237
525	367	-0.19241433
134	318	-0.19250394
231	419	-0.1983099
248	219	-0.19902687
462	223	-0.20898412
210	396	-0.21122834
57	240	-0.22163357
453	219	-0.23006
539	155	-0.23273897
94	156	-0.23303403
882	85	-0.23336978
218	286	-0.23701862
452	215	-0.23853666
136	323	-0.24259673
181	253	-0.24360858
297	178	-0.24726233
214	185	-0.25260746
857	46	-0.2559127
295	56	-0.2640952
225	411	-0.26448876
250	223	-0.2667598
181	367	-0.28402245
179	146	-0.28554708
888	96	-0.2891353
187	256	-0.29055053
142	214	-0.29130444
47	228	-0.29183936
298	60	-0.3046837
129	200	-0.3046855
170	241	-0.30520445
315	78	-0.3092944
234	112	-0.31261516
853	39	-0.31335077
75	256	-0.3156162
235	302	-0.31923324
61	241	-0.32224667
86	269	-0.32833672
466	225	-0.33056405
317	196	-0.33095294
70	93	-0.33147794
229	415	-0.33356667
878	79	-0.33394524
113	181	-0.33923453
159	228	-0.3413044
127	91	-0.34307998
68	97	-0.34497696
82	266	-0.34973645
876	75	-0.3522003
125	310	-0.36843032
46	232	-0.37170783
299	182	-0.37546062
572	86	-0.37825394
233	423	-0.37830633
232	299	-0.37917233
177	364	-0.37982738
729	261	-0.38005704
216	402	-0.3804363
163	136	-0.3809607
153	341	-0.38212943
272	157	-0.38266256
54	232	-0.38527474
543	157	-0.38859692
85	150	-0.38877034
146	332	-0.39009032
213	399	-0.39168975
243	213	-0.3928701
226	197	-0.39495394
867	60	-0.3958803
202	391	-0.3980079
239	427	-0.4009693
173	244	-0.4073713
698	528	-0.4129445
239	305	-0.41406217
70	256	-0.4141858
272	149	-0.4149032
310	69	-0.4174114
67	248	-0.41843596
171	137	-0.4219801
821	191	-0.4253147
288	47	-0.43156564
521	371	-0.43537396
217	282	-0.43895403
159	128	-0.4419539
37	216	-0.44503865
850	36	-0.4464523
290	174	-0.44656718
531	361	-0.44758028
55	113	-0.4525545
289	170	-0.45261234
742	276	-0.4540686
225	298	-0.45843568
223	200	-0.4638749
711	241	-0.46793327
106	289	-0.47180164
187	374	-0.47522175
175	360	-0.47526258
51	229	-0.47862986
140	321	-0.47915527
739	273	-0.4795563
62	245	-0.4806854
242	122	-0.4820982
704	523	-0.48437
723	253	-0.4859785
573	90	-0.4868447
869	65	-0.48988265
169	144	-0.4933436
198	273	-0.49423483
122	193	-0.4976559
241	311	-0.4987307
221	290	-0.50026953
845	28	-0.5013161
274	346	-0.5016382
198	387	-0.50287247
873	71	-0.5067407
204	271	-0.5086878
283	166	-0.5123002
241	432	-0.51233256
109	293	-0.5172075
54	117	-0.52275586
891	100	-0.5234457
