x_coord	y_coord	score
150	224	0.116595
149	228	0.008303493
154	220	-0.027046025
140	510	-0.041520566
139	514	-0.067692965
147	390	-0.074727684
138	614	-0.077741235
143	399	-0.07795164
139	506	-0.08875853
422	33	-0.10621557
148	261	-0.116039455
548	634	-0.12628496
418	37	-0.12941974
145	394	-0.18440798
151	257	-0.1859432
138	622	-0.18623944
80	479	-0.21256372
205	316	-0.22801092
209	312	-0.23051989
678	137	-0.23954552
136	636	-0.24075821
190	336	-0.24152856
136	618	-0.24574772
416	41	-0.24995826
146	232	-0.2542364
136	628	-0.26456988
147	265	-0.27561644
137	632	-0.28327894
550	642	-0.30459553
140	501	-0.30480373
152	253	-0.31822294
149	386	-0.32189703
551	646	-0.33600652
78	321	-0.33725178
753	231	-0.3476783
138	530	-0.35071537
155	216	-0.36572388
545	630	-0.36736956
149	355	-0.37096077
549	638	-0.37262106
542	623	-0.37661216
702	606	-0.37745723
124	532	-0.37863532
300	63	-0.3816555
255	87	-0.38330954
142	403	-0.39254817
189	342	-0.39293432
76	487	-0.39638758
423	118	-0.39864165
138	518	-0.4003095
194	333	-0.40646952
76	357	-0.40898457
418	277	-0.41266388
406	256	-0.42271182
750	277	-0.42530227
118	551	-0.4331752
150	219	-0.442616
421	114	-0.44420394
148	359	-0.44484493
75	491	-0.44926053
142	497	-0.45681837
79	484	-0.45985448
227	400	-0.46057338
679	133	-0.46533597
749	239	-0.47070128
203	320	-0.4708638
701	610	-0.4747131
147	363	-0.48466432
224	405	-0.48991635
134	624	-0.4964831
746	45	-0.5066649
754	225	-0.5194629
424	122	-0.5197177
217	305	-0.53097504
230	396	-0.5335009
301	185	-0.5340349
136	509	-0.53867203
716	541	-0.54548395
746	39	-0.5493841
750	282	-0.5515199
151	232	-0.5547518
420	281	-0.55553085
77	326	-0.5650898
599	587	-0.5658834
135	640	-0.5668056
213	308	-0.5672602
228	404	-0.5702517
755	213	-0.57705975
482	650	-0.579146
474	625	-0.580427
265	108	-0.5835395
753	244	-0.58431995
74	361	-0.58508164
179	186	-0.5857736
222	409	-0.5886543
680	127	-0.5888194
147	236	-0.5889806
197	324	-0.59169084
138	538	-0.592234
118	538	-0.59287405
187	346	-0.59342206
409	261	-0.59625405
158	212	-0.5974578
475	632	-0.59756553
423	126	-0.5976902
147	398	-0.6028587
537	601	-0.607031
304	59	-0.61095995
153	227	-0.6129025
753	253	-0.61599684
269	69	-0.62069654
701	602	-0.6219608
84	477	-0.6288621
147	255	-0.63031375
