x_coord	y_coord	score
924	299	-0.33061194
917	301	-0.3870371
896	304	-0.42838693
913	300	-0.48095146
908	302	-0.49481198
892	306	-0.49766302
208	352	-0.53102195
405	317	-0.5315294
654	529	-0.53747773
239	345	-0.5378839
204	353	-0.53915274
799	238	-0.54323214
286	337	-0.5637485
877	310	-0.5756918
400	318	-0.57963026
311	601	-0.58244514
248	345	-0.58719456
886	306	-0.5932745
282	341	-0.6013164
901	304	-0.60762936
789	503	-0.6137249
825	228	-0.6193656
160	367	-0.63619155
253	345	-0.6432973
71	654	-0.65759814
276	342	-0.6597849
882	310	-0.660041
648	529	-0.66284585
494	472	-0.6644918
301	333	-0.66468024
199	357	-0.6685866
195	361	-0.6696312
603	634	-0.6714963
929	298	-0.67530835
624	534	-0.6772512
395	320	-0.685203
803	237	-0.68561935
309	333	-0.691363
625	628	-0.7067701
633	626	-0.71609956
821	231	-0.72022057
244	347	-0.72176766
783	503	-0.7266569
866	289	-0.731055
278	608	-0.7333133
212	353	-0.73790854
599	635	-0.7402638
620	536	-0.7461517
307	603	-0.7476525
670	526	-0.75169694
801	501	-0.75449014
243	343	-0.7590196
289	341	-0.75999784
165	367	-0.7611867
410	316	-0.76273537
284	606	-0.762988
608	634	-0.7673648
103	376	-0.76892376
741	251	-0.76980686
138	639	-0.77121544
293	606	-0.7714694
200	352	-0.7723841
236	348	-0.7769285
625	268	-0.77758
272	343	-0.77831006
772	331	-0.7787733
180	357	-0.7791556
189	358	-0.7904055
390	322	-0.79569006
190	362	-0.79607946
288	605	-0.79983306
156	368	-0.80134666
795	503	-0.80685127
869	311	-0.8070806
629	629	-0.81427956
231	345	-0.8153581
67	653	-0.8175813
132	640	-0.81948555
227	349	-0.8239698
727	605	-0.82455933
302	603	-0.8272846
638	627	-0.8293934
62	389	-0.83057916
920	298	-0.8338237
292	337	-0.8369601
777	503	-0.8374977
313	578	-0.838796
419	310	-0.83892393
407	312	-0.8400419
511	292	-0.8492284
97	376	-0.8503187
595	634	-0.85152847
737	252	-0.8516921
833	494	-0.85236216
900	281	-0.85340595
884	284	-0.86015165
768	332	-0.8624413
184	358	-0.86277765
817	232	-0.86444026
321	329	-0.86624134
845	227	-0.8682904
293	333	-0.8693913
706	253	-0.8694874
40	393	-0.8710097
206	357	-0.8722139
281	337	-0.8738011
813	237	-0.8749928
55	654	-0.876595
879	285	-0.8772382
503	471	-0.8796369
612	538	-0.880451
494	298	-0.8849846
297	604	-0.88719594
317	600	-0.89068794
235	344	-0.89474785
277	338	-0.89511156
658	528	-0.89548695
257	347	-0.8961152
633	268	-0.89663565
833	228	-0.89806104
519	291	-0.89917296
783	243	-0.9022625
826	232	-0.90258753
402	314	-0.90526843
411	310	-0.90589863
152	367	-0.9063759
194	357	-0.9105753
373	588	-0.9140942
384	322	-0.9161577
532	553	-0.91826665
108	376	-0.92006683
68	389	-0.9207727
297	334	-0.9251412
83	379	-0.9318192
219	349	-0.9318609
904	301	-0.9336468
264	341	-0.93372464
829	227	-0.9348769
61	631	-0.93732524
600	273	-0.9374863
44	390	-0.9382312
499	561	-0.93856287
211	349	-0.93935394
515	294	-0.9401432
527	553	-0.94025826
258	343	-0.94426024
529	287	-0.94769335
308	338	-0.9487721
745	249	-0.95029545
58	383	-0.9515166
629	269	-0.95251215
313	329	-0.9528781
538	553	-0.9541346
701	253	-0.9554354
807	233	-0.955819
527	291	-0.956074
795	240	-0.9564066
249	349	-0.9578912
912	453	-0.9590949
464	300	-0.9611341
63	654	-0.9613453
847	491	-0.9632168
106	380	-0.96373284
505	292	-0.9638629
300	339	-0.96432984
458	302	-0.9650363
591	636	-0.9650378
644	528	-0.9652952
621	629	-0.96561253
415	309	-0.9695201
289	334	-0.969988
919	213	-0.97158265
499	470	-0.97247076
617	630	-0.97295475
223	348	-0.97498393
773	504	-0.9750459
610	271	-0.97663236
613	632	-0.97982895
887	370	-0.9812331
232	349	-0.98350847
640	267	-0.9843644
721	250	-0.98500466
904	280	-0.98622715
268	339	-0.98784757
396	316	-0.9888283
865	310	-0.98895466
791	242	-0.9894937
547	289	-0.99088156
764	331	-0.9939245
901	210	-0.9939743
710	251	-0.9944322
651	532	-0.9960357
628	532	-0.9976487
926	205	-0.99771047
170	367	-0.9984678
548	646	-0.9985193
274	609	-0.9993715
414	315	-0.9995861
924	213	-1.0006481
707	520	-1.0022897
211	357	-1.002508
205	349	-1.0045191
36	390	-1.0055832
796	477	-1.0061606
921	302	-1.0063049
807	238	-1.0072476
273	339	-1.0073005
388	318	-1.0080574
912	280	-1.0092638
827	496	-1.00991
420	314	-1.0104158
811	232	-1.0109369
269	346	-1.011756
49	390	-1.0128706
650	269	-1.0143028
75	653	-1.0155272
646	627	-1.0159585
544	553	-1.0167687
377	587	-1.0197648
450	302	-1.0199836
484	565	-1.0202464
886	219	-1.0203471
719	607	-1.0207136
317	331	-1.0212904
196	353	-1.0215187
100	380	-1.0226157
890	218	-1.0227995
912	304	-1.0237147
821	496	-1.023981
837	227	-1.0245184
609	630	-1.0253628
554	288	-1.0255375
379	322	-1.0272008
489	472	-1.0279306
261	522	-1.0300462
377	498	-1.0322815
874	221	-1.0331278
837	493	-1.0337985
485	296	-1.0363414
216	352	-1.0378934
664	528	-1.0384706
731	603	-1.039774
559	287	-1.0411109
596	275	-1.0413837
873	309	-1.0422759
574	280	-1.0430537
313	337	-1.0431021
815	496	-1.0439599
296	340	-1.0457867
725	252	-1.0472845
523	289	-1.0473087
543	288	-1.0476813
489	298	-1.0505003
723	606	-1.0518689
