x_coord	y_coord	score
701	185	0.09529695
692	182	0.06986734
705	186	0.05817753
696	183	0.03299001
518	64	5.4866076e-05
686	182	-0.014292419
513	147	-0.038922608
710	186	-0.04656118
525	149	-0.054184824
447	136	-0.08269721
524	65	-0.097684175
517	148	-0.11203736
484	58	-0.12046185
532	65	-0.1277844
507	145	-0.13014495
511	61	-0.13622579
488	141	-0.14256248
431	131	-0.15527228
483	143	-0.16459385
682	180	-0.16802278
528	66	-0.17746858
507	60	-0.1926841
760	285	-0.2002369
460	54	-0.20423633
715	186	-0.2124052
499	143	-0.21477957
522	61	-0.22519954
671	175	-0.22934905
700	181	-0.23474754
451	135	-0.23529829
465	55	-0.23546723
533	150	-0.24445255
767	287	-0.24997942
772	289	-0.25820875
443	137	-0.26385292
773	200	-0.26459965
521	147	-0.26657224
689	179	-0.26951033
491	59	-0.2715468
503	58	-0.2747512
537	65	-0.2771961
739	192	-0.27741516
678	179	-0.28465346
777	291	-0.28510734
407	128	-0.28680313
480	57	-0.2885472
758	194	-0.3022025
704	182	-0.30584916
499	59	-0.30821592
779	201	-0.30851167
515	60	-0.31040227
434	134	-0.3122605
454	54	-0.31551713
474	57	-0.31728372
494	143	-0.3179938
430	135	-0.31820807
719	188	-0.3252941
885	115	-0.33119044
732	190	-0.33429337
673	179	-0.33508834
502	147	-0.33725458
883	28	-0.34227347
469	54	-0.34581512
529	151	-0.34771505
763	194	-0.35211056
509	149	-0.3528488
849	216	-0.35552648
421	129	-0.3601859
562	71	-0.3610344
480	140	-0.36306867
475	140	-0.36309785
756	283	-0.3636617
745	192	-0.36421832
845	215	-0.36504468
513	65	-0.36718023
455	136	-0.36941922
541	64	-0.37337714
783	292	-0.37532878
693	186	-0.37875152
754	193	-0.37929618
466	139	-0.37948355
438	133	-0.38114578
767	198	-0.38294613
791	292	-0.3837791
502	62	-0.38692158
545	65	-0.3941095
689	185	-0.39420873
437	137	-0.39471117
727	190	-0.39874694
558	70	-0.39941534
471	141	-0.40747762
527	62	-0.4133353
458	355	-0.41612783
425	131	-0.4176968
412	128	-0.4205041
724	187	-0.42139822
780	288	-0.42817545
520	151	-0.42872947
750	192	-0.4290104
394	45	-0.44249868
875	223	-0.4431637
787	291	-0.44679558
508	64	-0.4481088
417	128	-0.44873706
695	179	-0.4509789
797	294	-0.45269418
345	294	-0.45500502
402	47	-0.4558473
783	200	-0.45641863
787	202	-0.4589699
462	137	-0.4607215
764	284	-0.4608701
549	66	-0.46491915
853	217	-0.46629083
661	175	-0.46837062
444	133	-0.46871948
574	71	-0.46986324
403	127	-0.47049865
930	507	-0.47136372
349	297	-0.47962797
724	105	-0.4804769
495	60	-0.4804846
398	46	-0.48134014
445	351	-0.482349
791	206	-0.48335394
752	285	-0.4849302
697	187	-0.4853439
490	145	-0.4872385
388	45	-0.48831686
763	288	-0.48908663
713	190	-0.49590316
276	208	-0.50466174
514	151	-0.51140434
763	199	-0.51159316
453	353	-0.5119607
470	58	-0.5123167
888	30	-0.52385014
666	175	-0.5265074
838	216	-0.5284984
496	147	-0.53224206
530	147	-0.5342224
776	287	-0.53687876
570	70	-0.5378238
141	484	-0.54614735
670	562	-0.5487829
788	295	-0.54972273
720	103	-0.55450153
448	132	-0.5571909
907	499	-0.5607218
427	323	-0.5620379
516	144	-0.56676847
779	374	-0.5689399
886	226	-0.56913346
880	222	-0.5695523
751	196	-0.56990373
755	197	-0.57379866
421	50	-0.5753448
466	357	-0.5768781
554	67	-0.5812522
477	54	-0.5824833
539	150	-0.5882468
49	130	-0.5916923
918	501	-0.59239763
