x_coord	y_coord	score
825	584	0.8828167
828	567	0.8773707
827	571	0.81803584
826	579	0.81407976
823	588	0.783363
829	563	0.76408064
748	201	0.72101355
831	551	0.7089931
828	575	0.67789423
745	213	0.6760495
821	605	0.60346997
832	547	0.5803393
748	206	0.5788828
744	217	0.5702753
829	557	0.5702565
822	601	0.5701473
820	612	0.56665254
750	197	0.55929255
819	621	0.52191055
757	575	0.51328576
833	541	0.5040629
846	464	0.48873445
820	617	0.4846383
755	583	0.4566922
756	579	0.43541458
759	566	0.42873135
817	625	0.42798445
822	593	0.4119853
743	221	0.41130087
689	403	0.402339
821	597	0.3982592
759	571	0.3798878
893	206	0.37286666
870	332	0.36634913
744	209	0.36478522
837	521	0.35369906
742	225	0.3493822
894	202	0.3488653
850	437	0.3379381
851	425	0.3331516
833	555	0.3286138
834	536	0.3261961
884	260	0.32581797
751	193	0.32571933
887	245	0.32286456
836	525	0.32166055
834	529	0.31925496
916	91	0.31606743
755	588	0.3146437
711	404	0.3140861
499	359	0.31030503
885	255	0.30802694
497	364	0.3047376
506	335	0.30098817
741	229	0.30079535
868	336	0.29919216
761	561	0.29908696
850	430	0.29748014
690	397	0.29705605
692	393	0.2943662
844	470	0.2887697
817	630	0.27362886
848	445	0.27350077
871	323	0.26927134
761	556	0.26898363
777	129	0.26047853
882	270	0.2572417
507	331	0.25557324
825	256	0.25490007
497	369	0.2514241
713	398	0.25027278
890	216	0.24834177
893	213	0.24648151
814	641	0.24629459
849	441	0.23285976
846	449	0.23000678
687	409	0.22946247
890	224	0.22449997
826	591	0.21656021
505	339	0.21113971
672	578	0.21082065
883	265	0.20204976
692	388	0.19358847
501	353	0.19185594
495	373	0.19174305
895	198	0.1868451
779	125	0.18654051
503	343	0.18179879
656	542	0.1804603
871	328	0.17883113
822	267	0.17521659
880	280	0.17440113
853	421	0.17380348
886	249	0.17278674
701	449	0.17172745
918	87	0.16806385
670	583	0.16414633
889	229	0.16138598
860	378	0.15502456
661	521	0.15075138
888	240	0.1501467
841	486	0.14980963
411	645	0.14890304
815	637	0.14880791
913	101	0.14831915
873	317	0.14569643
896	194	0.14459696
842	477	0.14434895
878	286	0.13639215
746	634	0.13243124
858	382	0.12977728
412	641	0.128571
740	234	0.12664202
917	83	0.12544367
512	319	0.12272683
836	517	0.12246743
848	457	0.122051924
763	552	0.1210151
664	513	0.11848882
697	468	0.118438095
698	464	0.118394166
881	276	0.118306845
839	490	0.11770061
845	460	0.11757472
915	95	0.11667189
854	428	0.11658123
775	133	0.110295504
665	509	0.10707936
714	394	0.10521433
853	433	0.10496178
660	202	0.10272184
700	456	0.10171071
677	458	0.09861693
673	573	0.09530446
825	262	0.092975825
824	574	0.0913938
821	272	0.09023574
818	608	0.087457865
744	638	0.08703682
710	410	0.086912185
814	647	0.08639863
742	646	0.08586046
641	610	0.085306734
925	46	0.08392385
669	589	0.08045748
639	614	0.080055505
909	125	0.0786961
