x_coord	y_coord	score
96	474	-1.0027317
525	78	-1.0121725
93	477	-1.0415729
100	472	-1.079305
135	309	-1.0794023
145	378	-1.1021005
648	64	-1.1188513
401	229	-1.1683081
107	468	-1.1765343
88	480	-1.2080836
140	381	-1.3157498
287	262	-1.3709849
758	328	-1.3714191
517	363	-1.3720828
277	398	-1.3972397
109	464	-1.411289
261	522	-1.4187214
524	74	-1.4332794
528	81	-1.4429716
137	314	-1.4459333
269	518	-1.4460807
428	595	-1.4461573
556	177	-1.4572921
229	466	-1.4591262
626	161	-1.47534
409	129	-1.4826783
449	129	-1.4907634
232	460	-1.4991275
421	144	-1.5158302
89	476	-1.5169197
429	153	-1.5171756
545	143	-1.5261648
134	320	-1.532318
758	207	-1.5323544
754	209	-1.5335761
426	591	-1.5470474
105	472	-1.5482577
405	125	-1.558666
920	222	-1.5611117
275	394	-1.5636884
145	370	-1.5716195
69	207	-1.5724723
265	519	-1.580705
444	616	-1.5809587
644	66	-1.5835993
694	154	-1.592842
271	514	-1.5963008
449	123	-1.5982394
555	173	-1.6011226
440	610	-1.602385
129	497	-1.6028116
675	405	-1.6123543
258	458	-1.6140714
226	463	-1.6181155
267	385	-1.6215435
92	473	-1.6219047
489	34	-1.6350982
515	359	-1.6468086
543	139	-1.6480638
431	599	-1.6492517
143	374	-1.655558
222	460	-1.6636702
196	488	-1.6668054
445	131	-1.6670922
757	332	-1.6698072
552	169	-1.6755689
402	118	-1.6759661
138	385	-1.6768024
427	148	-1.6911515
312	432	-1.692283
225	467	-1.6923337
524	82	-1.6930051
140	389	-1.6931355
287	267	-1.6953363
455	364	-1.7039888
99	477	-1.7110417
262	456	-1.7125679
239	126	-1.7136796
92	481	-1.7155261
257	521	-1.7170774
927	218	-1.7285178
139	318	-1.7347239
412	306	-1.7361513
242	638	-1.7405326
646	60	-1.7435802
413	310	-1.7460591
233	465	-1.751279
140	309	-1.7512871
576	217	-1.755208
73	209	-1.7562089
567	208	-1.7572687
424	586	-1.7596279
641	550	-1.7612191
76	518	-1.768442
754	335	-1.773552
929	214	-1.7779377
281	400	-1.7836343
367	637	-1.7845432
436	607	-1.786506
136	264	-1.7886559
750	211	-1.7927573
572	215	-1.7973495
433	595	-1.8044559
254	462	-1.8044815
144	382	-1.8049024
273	115	-1.8055296
519	367	-1.8055886
136	325	-1.8080808
261	517	-1.8156755
218	471	-1.8199538
511	354	-1.8228745
204	488	-1.8254384
399	225	-1.8297921
625	157	-1.8328519
300	419	-1.8365321
371	505	-1.8379112
493	415	-1.8391203
450	623	-1.8414928
253	522	-1.8416727
435	601	-1.8421268
124	285	-1.8446366
255	466	-1.8461145
658	483	-1.8481113
106	500	-1.8565732
369	365	-1.8570343
670	507	-1.8584675
149	372	-1.8591646
406	121	-1.8591845
445	620	-1.8600041
361	261	-1.8619268
667	504	-1.8642933
220	465	-1.8645464
250	527	-1.8653656
266	582	-1.8676864
291	261	-1.8724738
560	176	-1.8758068
265	453	-1.8770313
271	387	-1.8808264
426	599	-1.881647
244	632	-1.8821788
452	627	-1.8823847
564	217	-1.8834525
382	636	-1.8852551
496	427	-1.8871107
365	633	-1.8923014
521	373	-1.8947984
132	324	-1.8951217
921	218	-1.8952519
268	381	-1.8969681
204	478	-1.8994862
249	65	-1.9028252
478	53	-1.9041022
482	51	-1.9041948
162	653	-1.9050308
271	608	-1.9055542
125	500	-1.9064999
445	612	-1.9076889
72	107	-1.9085886
496	543	-1.9168977
466	204	-1.9193752
446	217	-1.9201348
570	211	-1.927184
72	516	-1.9310765
227	459	-1.9340875
69	213	-1.9356446
188	488	-1.9367194
555	476	-1.9383944
238	640	-1.9456602
144	391	-1.9485533
417	312	-1.9486593
549	162	-1.9501753
921	228	-1.9603759
543	127	-1.9606276
249	631	-1.9620028
112	468	-1.9642373
493	33	-1.9658476
754	329	-1.9664786
680	405	-1.9743533
531	106	-1.9766573
545	149	-1.9791665
226	471	-1.9795119
87	485	-1.9850521
290	418	-1.9924135
133	496	-1.9926574
271	395	-1.994139
671	406	-1.9991786
565	213	-1.9993136
409	135	-2.0013182
296	418	-2.0015705
761	325	-2.004293
425	152	-2.0058994
931	333	-2.007041
467	535	-2.0080502
440	615	-2.009547
176	490	-2.0149696
422	434	-2.019692
322	455	-2.0197473
801	92	-2.020721
103	476	-2.0215185
384	640	-2.0220718
210	478	-2.0230618
468	539	-2.0241172
221	107	-2.0246892
250	464	-2.0271494
101	501	-2.0273108
259	463	-2.0298219
446	624	-2.029895
490	53	-2.0307717
537	120	-2.0311396
132	260	-2.0315204
367	504	-2.0315802
181	490	-2.0341737
143	386	-2.0350337
272	596	-2.035043
136	305	-2.0351155
689	153	-2.036604
240	633	-2.0410483
484	56	-2.042477
423	595	-2.042951
626	114	-2.0446882
70	101	-2.0487597
275	516	-2.0499675
247	636	-2.050779
165	484	-2.0537026
137	497	-2.053947
679	401	-2.054718
305	580	-2.0551007
312	35	-2.05619
286	258	-2.061228
237	466	-2.0655112
400	303	-2.0659215
386	499	-2.0661073
195	381	-2.0671093
87	517	-2.0682428
755	325	-2.0695837
298	423	-2.0698185
423	430	-2.076075
709	597	-2.0773757
330	455	-2.0778847
135	381	-2.0790586
571	207	-2.0843656
761	331	-2.0848045
245	525	-2.0850894
150	379	-2.086446
844	293	-2.0879974
434	431	-2.090245
931	287	-2.0930355
489	529	-2.0934417
492	57	-2.0942588
134	135	-2.0942812
449	134	-2.0953355
451	362	-2.0983717
404	305	-2.0986598
364	640	-2.0990126
