x_coord	y_coord	score
613	622	0.80248463
625	607	0.7409637
543	552	0.73617756
622	611	0.71017766
610	626	0.6975875
573	519	0.6922797
534	564	0.6834794
576	515	0.62436414
658	431	0.5903796
793	432	0.5880445
546	548	0.5808549
654	433	0.55496573
719	503	0.5535281
780	445	0.54477704
783	441	0.53916407
616	474	0.5290991
664	562	0.5234606
631	600	0.5227728
629	459	0.50999105
870	364	0.5097054
636	594	0.5061306
795	310	0.4975671
700	391	0.49196455
586	504	0.4861236
531	568	0.48499867
612	478	0.48284563
787	437	0.48096195
642	446	0.47749832
716	507	0.47533467
734	487	0.47457638
579	512	0.47011063
715	377	0.4499881
829	399	0.4448584
555	539	0.43844035
661	565	0.43440375
626	462	0.43219307
703	388	0.43135092
833	396	0.4274505
668	558	0.4256511
731	491	0.4249691
537	560	0.42197642
696	395	0.41609946
750	347	0.41475043
825	285	0.41392925
678	548	0.41356114
617	618	0.4121875
670	419	0.39726427
829	283	0.39579836
662	427	0.39571592
711	381	0.3910074
817	293	0.38973114
812	297	0.3893321
776	448	0.38718197
682	544	0.38448033
583	507	0.38439152
567	525	0.38424996
619	614	0.38241348
719	375	0.37599513
652	437	0.37308428
836	393	0.37154523
753	469	0.36841157
570	522	0.36661103
559	535	0.35912666
841	274	0.35607812
789	433	0.34225163
738	483	0.33762398
618	470	0.33746144
844	271	0.33694908
539	556	0.33641854
563	530	0.33565167
599	639	0.33461002
796	429	0.33460572
674	552	0.3303422
632	456	0.32931146
671	555	0.32832447
721	499	0.32759103
550	544	0.32512423
732	363	0.32321027
632	596	0.31657442
707	386	0.31562695
749	472	0.31273738
723	371	0.31088892
764	459	0.30935362
745	352	0.30706623
821	289	0.30682585
874	362	0.3046325
825	403	0.30349037
694	530	0.3005009
626	603	0.2998403
741	480	0.29432514
805	302	0.2930576
653	574	0.2919884
638	450	0.29053745
792	314	0.2894273
727	495	0.28746435
681	410	0.28730777
867	367	0.2870235
839	390	0.28693417
845	385	0.28299406
645	442	0.2815363
836	279	0.28081146
895	232	0.27724692
640	590	0.2694821
890	237	0.26829728
648	582	0.25406078
657	570	0.25066087
754	344	0.24902835
880	244	0.24836257
692	398	0.24465308
772	451	0.24315152
757	466	0.24239513
666	423	0.24093369
809	300	0.23690322
799	308	0.2350845
607	630	0.23282763
527	572	0.23081025
821	405	0.22899452
727	369	0.22545817
691	533	0.21220538
650	577	0.21116254
622	466	0.21115527
876	248	0.20800361
608	480	0.20753667
832	280	0.20342758
636	454	0.1978378
712	509	0.19781402
684	540	0.19125745
673	416	0.1881167
867	254	0.18621126
590	501	0.18261954
768	455	0.17824367
734	359	0.17749658
853	264	0.17301247
594	497	0.17074683
630	604	0.16985151
696	526	0.16564581
871	252	0.16180006
800	425	0.15841267
858	260	0.15411219
746	475	0.15299812
877	358	0.14569917
899	341	0.14369121
663	558	0.14000967
778	324	0.13994905
644	586	0.13855627
600	490	0.13768598
787	316	0.13093212
864	257	0.1308265
849	268	0.12948409
678	413	0.1288133
699	523	0.11767003
686	405	0.10992059
603	636	0.104922324
