x_coord	y_coord	score
898	652	-0.4328875
854	485	-0.6236547
904	648	-0.678741
862	480	-0.72307515
858	484	-0.7478769
651	651	-0.7974739
850	487	-0.8527184
647	652	-0.891986
569	653	-0.9452802
894	653	-0.9988141
899	648	-1.0401533
919	640	-1.0649357
847	491	-1.0722919
602	653	-1.089132
656	651	-1.0989441
910	644	-1.0993991
565	654	-1.114663
884	468	-1.1246654
866	526	-1.1567196
728	586	-1.165832
915	641	-1.1961267
903	652	-1.2017182
849	529	-1.2139332
890	652	-1.214978
560	654	-1.222014
722	651	-1.2397635
887	464	-1.2548157
866	479	-1.2625097
908	649	-1.2668208
843	493	-1.2668824
880	471	-1.2770381
332	652	-1.2954323
291	583	-1.3044392
642	652	-1.3088312
895	649	-1.3194194
876	472	-1.3381804
834	499	-1.3644218
404	64	-1.3678242
869	523	-1.378096
930	321	-1.3801346
732	582	-1.3851906
718	653	-1.3944037
399	99	-1.3965139
287	584	-1.4022136
853	528	-1.4044929
606	652	-1.4088604
283	586	-1.4108334
858	479	-1.4140922
873	519	-1.444447
183	547	-1.4445875
757	544	-1.4612298
334	532	-1.4727807
271	427	-1.4729233
914	645	-1.4820781
161	139	-1.4862506
224	462	-1.4877967
863	484	-1.4905891
855	524	-1.5031614
861	524	-1.5109466
657	599	-1.5215489
865	521	-1.5327525
753	592	-1.5328345
886	653	-1.5380299
712	570	-1.5578557
254	27	-1.5605562
185	551	-1.5624721
870	476	-1.5690359
395	101	-1.5796651
805	513	-1.5857146
856	651	-1.5948066
640	461	-1.5984185
597	653	-1.6013733
283	643	-1.6123072
858	527	-1.6321278
838	498	-1.6324726
293	579	-1.6351721
830	501	-1.6384183
911	640	-1.6412482
891	462	-1.6463175
282	590	-1.6535774
591	638	-1.6552789
773	534	-1.6569765
303	552	-1.6642329
159	57	-1.6654388
408	60	-1.6663346
802	516	-1.6700282
638	651	-1.6752822
309	541	-1.6767857
918	644	-1.6879339
758	587	-1.6943883
570	649	-1.6968228
840	535	-1.6974889
846	486	-1.6999155
187	604	-1.7007059
661	651	-1.7066972
929	325	-1.7098025
871	501	-1.7117035
397	105	-1.7156267
661	597	-1.7161471
893	458	-1.7195015
89	527	-1.7245381
726	650	-1.72581
653	601	-1.7269903
758	226	-1.7291219
790	524	-1.7367475
420	650	-1.7416146
399	64	-1.7418476
758	592	-1.7453816
90	467	-1.7480528
878	519	-1.7482882
566	650	-1.7515677
842	497	-1.7543072
877	499	-1.7588387
44	451	-1.7747211
223	48	-1.777267
214	37	-1.7795489
592	616	-1.7810167
330	534	-1.7893572
819	425	-1.7897625
260	27	-1.7904096
765	540	-1.792969
337	555	-1.7939059
216	33	-1.7951556
852	653	-1.7965946
702	573	-1.799305
139	58	-1.8013021
736	581	-1.8038598
216	462	-1.8075647
285	580	-1.8082469
649	602	-1.8096799
135	65	-1.8111767
287	589	-1.8131603
403	95	-1.8133181
181	553	-1.8246241
843	538	-1.8258355
753	546	-1.8288759
857	458	-1.834521
855	489	-1.8351245
333	557	-1.8393015
817	357	-1.8451562
854	480	-1.8465408
760	540	-1.8482735
753	587	-1.8489841
712	653	-1.8518326
665	596	-1.8534726
220	461	-1.862451
227	47	-1.8665501
225	32	-1.8680383
610	653	-1.8696349
523	147	-1.870497
230	29	-1.8777257
405	99	-1.8849981
271	651	-1.8909397
784	528	-1.8938932
336	651	-1.8958117
135	60	-1.895825
932	291	-1.8960497
408	65	-1.8983084
175	583	-1.9015653
311	600	-1.9069427
250	28	-1.9081438
158	61	-1.9092017
863	476	-1.9103808
341	553	-1.913609
573	652	-1.9186078
843	531	-1.9229473
287	642	-1.9245031
826	503	-1.9246742
798	518	-1.927537
489	594	-1.928289
768	534	-1.9309826
556	653	-1.9316092
646	648	-1.9336668
254	368	-1.9338152
558	658	-1.9342527
890	467	-1.9404653
848	534	-1.940467
931	477	-1.9421395
706	572	-1.9442867
45	464	-1.9449029
854	461	-1.9460706
860	455	-1.9504268
311	545	-1.9579334
864	530	-1.9592524
403	60	-1.959812
397	95	-1.9612718
315	603	-1.9638046
120	512	-1.967375
605	543	-1.971206
393	106	-1.9739611
275	451	-1.974943
163	56	-1.9756535
90	531	-1.9772551
780	459	-1.9780406
402	102	-1.9806514
162	60	-1.9818366
794	520	-1.9864315
875	523	-1.9884254
398	109	-1.9894058
154	59	-1.9916282
328	651	-1.9944077
139	64	-1.9966619
94	465	-1.9988173
733	586	-1.9997308
249	37	-2.0010746
318	651	-2.001464
822	504	-2.0028913
634	653	-2.0109887
86	469	-2.0131896
114	324	-2.0165515
185	556	-2.0209587
887	459	-2.02331
739	642	-2.0235183
245	38	-2.0243845
810	512	-2.0278857
849	483	-2.0305285
266	429	-2.0347922
165	137	-2.0351825
115	651	-2.0362797
416	649	-2.0391004
277	650	-2.0395114
221	30	-2.039821
777	532	-2.0425847
923	641	-2.0426264
898	458	-2.0433316
228	43	-2.0447083
706	651	-2.0470395
731	647	-2.047788
91	523	-2.0502295
552	660	-2.0505385
183	577	-2.0509079
85	529	-2.0518422
393	97	-2.0529716
644	460	-2.0529768
596	634	-2.0547163
898	286	-2.05557
836	537	-2.057116
289	577	-2.0591078
235	28	-2.0652835
885	511	-2.0658605
879	467	-2.0660038
308	549	-2.0660167
723	586	-2.0670803
334	552	-2.069996
588	615	-2.0708365
230	37	-2.080368
322	652	-2.0807533
191	603	-2.0817237
586	638	-2.0819995
187	599	-2.0842168
617	625	-2.084757
406	92	-2.0860517
735	641	-2.0878942
227	550	-2.0896003
270	595	-2.0905828
329	553	-2.0934699
715	567	-2.0984397
818	353	-2.1008027
749	593	-2.101679
930	297	-2.1024034
594	612	-2.1068316
229	530	-2.107997
868	518	-2.1082845
603	559	-2.1093903
152	64	-2.110678
931	303	-2.1124892
785	524	-2.114846
766	580	-2.117385
842	489	-2.117522
183	542	-2.1211472
49	453	-2.121504
846	496	-2.1245193
147	67	-2.12456
742	578	-2.1270535
905	644	-2.128136
245	26	-2.1287236
222	37	-2.130743
839	494	-2.1342263
849	524	-2.1352038
870	527	-2.1361082
270	452	-2.1366782
326	532	-2.1371214
227	465	-2.1378305
124	514	-2.1399455
881	515	-2.1429062
145	59	-2.1438022
306	643	-2.1464458
839	540	-2.1476085
281	649	-2.1534638
834	494	-2.1555624
235	42	-2.1579843
865	504	-2.1580088
672	595	-2.1593516
883	463	-2.1605752
239	30	-2.1609554
730	651	-2.1676352
930	329	-2.1678226
404	647	-2.1691053
636	459	-2.1692677
593	654	-2.1730185
35	284	-2.1749153
131	66	-2.1752274
698	574	-2.1805394
726	590	-2.181391
332	528	-2.1816716
908	477	-2.183362
293	572	-2.1874537
406	108	-2.1876285
244	482	-2.1888938
128	71	-2.189244
183	605	-2.18925
136	69	-2.1901846
882	652	-2.1934357
254	35	-2.1956687
106	27	-2.1965992
696	578	-2.1973298
888	488	-2.1982458
728	581	-2.1987765
760	221	-2.1988738
604	539	-2.199186
337	549	-2.1996136
276	593	-2.1996915
294	644	-2.2008495
281	582	-2.2081172
408	649	-2.2084837
