x_coord	y_coord	score
746	286	0.06875917
744	282	0.0028524995
814	230	-0.06454098
747	290	-0.075683296
810	224	-0.16366133
896	434	-0.17436513
744	275	-0.17823048
801	497	-0.18827525
684	377	-0.19798203
748	294	-0.20786834
578	48	-0.22473727
890	415	-0.2272077
685	373	-0.22768225
687	381	-0.22812149
803	501	-0.23926434
816	234	-0.24996443
682	366	-0.2753392
688	385	-0.27703312
802	492	-0.27767098
894	429	-0.29860818
809	220	-0.30272946
690	391	-0.31528944
679	363	-0.31801265
898	438	-0.32448265
801	487	-0.35387963
576	44	-0.36502883
750	301	-0.36759898
862	360	-0.37476385
892	421	-0.38325927
856	339	-0.38399634
805	511	-0.3854542
798	185	-0.39830065
692	405	-0.40076616
696	413	-0.4030547
860	354	-0.40563896
692	395	-0.41370806
893	425	-0.42183498
800	189	-0.4259642
742	271	-0.43338913
907	459	-0.44246382
900	442	-0.45064998
804	505	-0.4572999
818	240	-0.4622819
694	409	-0.46418095
780	399	-0.46752328
799	181	-0.47514597
814	238	-0.48121145
810	229	-0.49030918
781	404	-0.49543998
887	412	-0.49926567
859	350	-0.5059377
858	344	-0.5065834
809	529	-0.5080428
809	215	-0.50949407
762	336	-0.5099268
763	341	-0.51621234
762	347	-0.5211489
575	40	-0.5314931
678	359	-0.53650314
802	194	-0.5537857
677	351	-0.55410314
807	515	-0.5581138
808	525	-0.55973285
690	399	-0.56367356
741	279	-0.56522304
681	372	-0.5663322
810	533	-0.56893885
902	446	-0.5813157
782	415	-0.58575976
688	376	-0.5869835
324	297	-0.5870642
885	407	-0.58810234
329	293	-0.597546
743	289	-0.60076994
854	335	-0.60615754
903	451	-0.6075248
694	401	-0.6190637
679	355	-0.6226899
766	354	-0.6312889
863	364	-0.63287985
677	346	-0.63840425
876	392	-0.63840914
378	363	-0.64058733
906	455	-0.6462963
814	225	-0.6504352
801	479	-0.6605815
768	362	-0.6620955
359	372	-0.666056
582	273	-0.6686714
803	198	-0.6710084
382	361	-0.6761973
686	389	-0.6830976
770	366	-0.68748236
800	483	-0.701571
908	463	-0.70219433
