x_coord	y_coord	score
932	286	0.18352416
924	292	0.17401186
921	605	0.12481871
448	262	0.097298175
63	219	0.09208247
223	310	0.07529417
313	403	0.071345955
445	145	0.07110816
377	248	0.06965563
341	407	0.0682337
411	255	0.058629394
343	245	0.03570804
436	260	0.028733343
928	290	0.02655062
86	220	0.025226325
452	263	0.022572845
453	152	0.012746811
270	234	0.005427569
441	142	0.0047770143
456	264	0.0022939146
417	256	0.0011826456
462	266	-0.0072149336
443	262	-0.007442087
406	255	-0.009390384
58	219	-0.009398192
67	220	-0.011193961
412	339	-0.01770261
391	252	-0.018043965
349	246	-0.020504862
251	311	-0.023553371
189	227	-0.025324613
227	309	-0.02706778
521	363	-0.03580126
266	233	-0.037740022
464	165	-0.043434173
373	247	-0.049755126
323	404	-0.057407826
345	408	-0.061419487
449	150	-0.0658091
317	404	-0.068773806
340	325	-0.06890112
919	294	-0.07115814
329	403	-0.071591645
421	255	-0.0751434
262	234	-0.076428115
432	258	-0.07958287
172	225	-0.08021861
505	213	-0.08037582
513	360	-0.08410898
396	252	-0.08523643
132	223	-0.08686572
861	337	-0.08699715
339	244	-0.08844563
917	604	-0.08913171
330	321	-0.08996189
246	311	-0.090883225
74	220	-0.090917975
407	337	-0.09680644
166	225	-0.09832755
936	284	-0.09915054
875	325	-0.100159615
401	253	-0.10124877
417	340	-0.10228658
913	601	-0.10266891
357	408	-0.10342744
241	311	-0.10634586
177	225	-0.10774803
871	329	-0.10955271
192	387	-0.10959107
867	331	-0.110315055
82	219	-0.115915745
215	230	-0.12392509
347	326	-0.12429768
438	138	-0.12717947
335	322	-0.12728584
221	306	-0.1310797
47	219	-0.13450882
196	227	-0.13566965
301	401	-0.13604018
916	297	-0.13774219
359	247	-0.13788709
335	489	-0.14290619
256	314	-0.14311117
331	242	-0.14434454
309	402	-0.1457839
333	406	-0.14668098
215	471	-0.14707738
91	379	-0.14773932
450	346	-0.15025863
185	226	-0.1530582
560	460	-0.15468764
424	258	-0.15554288
211	227	-0.15762842
274	233	-0.15828913
91	220	-0.16158575
912	301	-0.1623925
236	311	-0.16402248
43	218	-0.16559279
338	404	-0.16761759
372	413	-0.16863695
355	245	-0.16879624
98	380	-0.16957593
212	305	-0.18071197
51	218	-0.1815618
909	600	-0.18304309
459	159	-0.18462959
46	298	-0.18573882
440	259	-0.18716387
261	315	-0.18783458
495	356	-0.18810378
72	377	-0.19081639
344	404	-0.19127089
381	250	-0.19456415
108	299	-0.195224
256	231	-0.19548108
428	260	-0.19724175
200	228	-0.1979947
527	365	-0.19800411
509	361	-0.19950826
253	477	-0.19979061
33	218	-0.20045754
516	363	-0.20128867
460	349	-0.20243907
454	158	-0.204492
220	473	-0.20457032
454	348	-0.20486209
478	354	-0.20546772
199	389	-0.2057778
188	386	-0.2076631
255	310	-0.20985006
176	229	-0.20996673
320	401	-0.21182303
439	263	-0.21285936
109	221	-0.21495712
104	380	-0.21688063
423	340	-0.21812084
321	322	-0.22002733
142	224	-0.22017281
864	334	-0.22164558
204	227	-0.2228917
395	335	-0.22298735
218	309	-0.2242315
360	411	-0.22464547
926	608	-0.22478582
85	379	-0.22493857
349	407	-0.22569567
351	325	-0.22616439
355	326	-0.22631374
78	377	-0.22635028
94	382	-0.22650428
63	460	-0.22721133
401	335	-0.22821517
138	223	-0.22835362
67	378	-0.22887777
315	239	-0.23160371
295	235	-0.23178712
468	351	-0.23232675
71	217	-0.23261364
429	341	-0.23297085
369	249	-0.23440376
490	356	-0.23447737
128	381	-0.23611447
473	351	-0.23683633
167	304	-0.23685014
232	309	-0.2375354
486	354	-0.23859428
115	383	-0.24004544
499	358	-0.24087796
507	217	-0.24361454
162	224	-0.2454515
387	250	-0.2459387
537	369	-0.24760917
503	361	-0.2480761
335	241	-0.24897125
184	387	-0.25275415
297	399	-0.2563986
466	267	-0.2592735
305	400	-0.2593326
361	51	-0.2597527
847	572	-0.26340032
405	418	-0.2638392
840	568	-0.2643388
248	392	-0.26577634
325	321	-0.26680553
264	478	-0.26692033
879	321	-0.26858792
420	259	-0.27137816
549	457	-0.27202073
365	246	-0.27284515
148	224	-0.27314365
103	300	-0.2778618
353	410	-0.27831298
316	400	-0.27996087
530	452	-0.28004476
112	302	-0.2807142
181	227	-0.28315175
52	298	-0.28377897
278	234	-0.2857026
29	217	-0.2857489
435	135	-0.28595832
535	452	-0.28764015
365	411	-0.2890563
441	344	-0.293239
309	237	-0.2937163
169	228	-0.2950855
78	221	-0.29652452
77	381	-0.29983002
531	367	-0.29992282
405	251	-0.30013967
319	242	-0.30021363
178	385	-0.30109042
169	383	-0.3013512
857	341	-0.30176046
327	240	-0.30253106
258	394	-0.30253145
81	300	-0.3038826
109	380	-0.3043253
53	461	-0.30556327
361	326	-0.3056956
225	474	-0.30609626
896	313	-0.30722392
114	221	-0.30816647
387	414	-0.30877078
317	321	-0.3092028
324	400	-0.30929744
157	223	-0.31058422
174	384	-0.31070995
127	222	-0.3112642
206	387	-0.31158602
242	391	-0.31219593
346	242	-0.31285763
393	416	-0.31332356
116	299	-0.31399757
197	306	-0.31428492
415	336	-0.31456372
312	399	-0.31564614
219	228	-0.31565875
252	230	-0.31752694
39	219	-0.32080698
337	408	-0.321652
81	380	-0.3230875
482	353	-0.32385507
208	307	-0.32386196
381	414	-0.3248024
446	345	-0.32536563
162	303	-0.3254766
71	381	-0.3267118
301	237	-0.32693136
845	348	-0.3274079
135	303	-0.32745713
292	238	-0.3277526
225	305	-0.32833338
809	555	-0.32863718
119	222	-0.32999778
295	481	-0.331393
267	315	-0.33224246
54	221	-0.33390108
27	376	-0.33438587
260	477	-0.33542392
476	435	-0.33544058
22	217	-0.33550444
49	460	-0.33737716
156	303	-0.33747336
171	303	-0.3382766
259	311	-0.33853865
334	402	-0.3420832
296	239	-0.34262347
908	302	-0.34290117
450	146	-0.34802887
856	575	-0.34850013
309	319	-0.34901735
95	377	-0.34947675
77	217	-0.34956962
930	610	-0.35030636
124	299	-0.35216963
66	216	-0.3540108
96	220	-0.35439208
892	315	-0.35519928
216	387	-0.35676053
420	337	-0.3569478
148	303	-0.35862586
903	598	-0.35893404
273	480	-0.35972887
88	382	-0.36013973
165	386	-0.3609192
490	440	-0.36110634
280	316	-0.36144096
152	223	-0.36166534
184	469	-0.3622119
363	55	-0.3623309
196	385	-0.36326706
384	247	-0.36432236
