x_coord	y_coord	score
894	253	0.1162397
921	306	0.08717218
845	120	0.07350108
893	257	0.005078703
647	240	-0.0036245286
923	302	-0.010044813
652	221	-0.016755342
650	225	-0.019497752
589	421	-0.020221025
686	29	-0.025586069
919	472	-0.036295325
843	124	-0.06699929
591	417	-0.07189542
654	217	-0.09553775
645	244	-0.11080071
577	189	-0.115863055
686	35	-0.12019351
778	370	-0.12639785
918	476	-0.133232
593	413	-0.1353268
648	235	-0.14165923
921	468	-0.14622849
686	24	-0.15103135
704	345	-0.1559223
648	230	-0.16033107
815	500	-0.19498193
891	261	-0.20075963
780	366	-0.2097316
657	209	-0.21146835
764	86	-0.21242417
656	213	-0.21530744
895	249	-0.23350869
845	114	-0.23911116
778	376	-0.2407054
890	267	-0.26872516
685	39	-0.2701829
703	349	-0.27322423
683	49	-0.27915955
816	496	-0.28263634
813	504	-0.29703236
782	362	-0.30900213
842	128	-0.31354764
578	185	-0.31458288
678	426	-0.32766157
706	341	-0.32775614
566	231	-0.33073783
587	425	-0.33440378
562	244	-0.34233052
589	135	-0.3426128
576	193	-0.34556165
776	380	-0.3516279
847	110	-0.3542746
645	250	-0.37266266
917	480	-0.3744861
657	201	-0.37990043
923	464	-0.39563107
679	422	-0.41323623
684	53	-0.41785383
901	297	-0.423046
594	408	-0.4235176
657	196	-0.44608486
541	319	-0.4544955
520	379	-0.45511857
736	225	-0.45629147
677	430	-0.45895794
684	45	-0.46609446
761	91	-0.48038816
658	205	-0.4825179
860	543	-0.4835283
765	70	-0.48429525
764	80	-0.48605034
598	406	-0.48607785
849	106	-0.48866683
918	310	-0.49402025
589	130	-0.5000549
761	99	-0.5082866
565	235	-0.5159162
542	315	-0.5161145
867	350	-0.52006924
925	460	-0.52177256
186	447	-0.5319967
915	484	-0.5378441
736	231	-0.53842497
652	229	-0.5569795
865	354	-0.5585829
466	291	-0.5598983
704	353	-0.5624192
793	321	-0.56603384
924	298	-0.58028793
524	375	-0.5859248
579	181	-0.5890776
760	104	-0.59235
653	208	-0.59560734
644	237	-0.59740305
539	323	-0.6012478
766	65	-0.6125457
761	83	-0.6142717
564	240	-0.6144794
894	245	-0.61561054
858	547	-0.6163902
561	249	-0.6230061
464	295	-0.6265973
652	212	-0.63034606
922	475	-0.63395905
812	508	-0.63580096
828	193	-0.6432609
701	359	-0.6440398
658	190	-0.6480616
676	434	-0.6502386
708	337	-0.6522422
582	172	-0.65956986
683	57	-0.6598461
774	384	-0.6612098
180	442	-0.6630415
890	272	-0.6658572
928	296	-0.67123026
841	119	-0.67560166
857	553	-0.67705035
654	491	-0.6777708
671	441	-0.67814976
562	232	-0.678406
580	176	-0.69179773
700	363	-0.6927053
898	252	-0.69598544
924	138	-0.6971379
850	102	-0.6974604
569	227	-0.6999303
849	115	-0.7005131
600	402	-0.70294553
543	311	-0.7223277
467	287	-0.7242522
762	95	-0.72480226
766	76	-0.7257103
680	418	-0.73385024
561	237	-0.73396266
894	265	-0.7369218
176	440	-0.7385696
868	345	-0.7402494
650	216	-0.7403486
778	361	-0.7448801
525	370	-0.7531334
700	355	-0.7551031
827	197	-0.7553472
653	495	-0.7575505
673	437	-0.75842017
599	74	-0.7677883
897	256	-0.7689506
772	389	-0.76968163
643	254	-0.7758656
900	301	-0.7787961
924	471	-0.78462934
898	246	-0.7869676
850	96	-0.7905345
462	299	-0.7958137
470	283	-0.79668635
811	499	-0.7987776
842	133	-0.8000977
847	125	-0.8037243
917	162	-0.8079022
611	359	-0.8102064
598	396	-0.8104435
535	335	-0.8110105
659	186	-0.8111436
533	341	-0.815693
669	451	-0.8208324
562	254	-0.8219091
582	163	-0.82319075
862	539	-0.82701683
583	179	-0.83263004
470	219	-0.83297366
697	105	-0.83335733
582	184	-0.8339273
537	331	-0.8339449
890	254	-0.83607185
572	195	-0.83802223
597	411	-0.84315085
851	111	-0.84771705
738	221	-0.84862167
759	108	-0.8501996
654	204	-0.85891974
689	38	-0.86199784
683	32	-0.86529636
818	492	-0.8679156
704	336	-0.8679283
646	226	-0.87482005
664	159	-0.8777926
790	325	-0.88144946
589	142	-0.8815247
