x_coord	y_coord	score
532	283	0.355262
534	278	0.23482105
761	350	0.17979714
536	272	0.15503135
765	346	0.10528806
530	287	0.09704444
658	78	0.0699524
646	95	0.052091718
759	354	0.043311268
648	91	0.024741262
766	342	-0.012562424
530	525	-0.026426375
655	82	-0.035319537
652	87	-0.04546392
768	338	-0.076860756
644	99	-0.08061269
529	291	-0.103156775
611	68	-0.11040199
538	268	-0.12300056
689	466	-0.12949207
671	493	-0.13583204
755	358	-0.1486359
812	266	-0.15351078
659	74	-0.16234398
770	334	-0.18777257
669	497	-0.21477823
608	75	-0.2194722
816	259	-0.24067068
773	329	-0.24176255
690	462	-0.25748444
810	271	-0.26477754
818	255	-0.2684334
675	491	-0.27137035
532	521	-0.29392105
613	64	-0.29639328
528	295	-0.29796153
815	263	-0.34962147
776	323	-0.36885798
606	81	-0.37025952
805	278	-0.37240657
526	537	-0.37411195
526	299	-0.40344587
676	487	-0.40779588
820	251	-0.41991764
766	350	-0.42732814
342	652	-0.44132024
528	529	-0.44689974
651	83	-0.45599666
667	501	-0.4887805
419	111	-0.49450526
536	282	-0.5021765
762	343	-0.5054266
778	319	-0.5088025
806	273	-0.5107915
774	333	-0.52344584
755	353	-0.52375454
344	648	-0.5243796
696	457	-0.53112566
538	276	-0.53180903
803	282	-0.53735733
823	247	-0.53773326
771	341	-0.541096
782	315	-0.5424407
615	60	-0.5431689
679	483	-0.55727285
637	68	-0.5630979
530	279	-0.5632547
661	70	-0.5667172
686	474	-0.5688031
665	507	-0.5739163
642	103	-0.58392036
629	559	-0.5968229
692	458	-0.598917
752	365	-0.6048654
738	385	-0.6120801
643	539	-0.6175345
524	303	-0.62097377
527	533	-0.6210025
687	470	-0.6222912
612	72	-0.62481284
341	656	-0.6297456
648	86	-0.6339917
524	294	-0.63525915
750	369	-0.6392089
755	50	-0.63945675
639	64	-0.6429051
417	115	-0.64391804
698	451	-0.64853066
520	307	-0.64991015
747	372	-0.6500299
720	415	-0.6503066
812	260	-0.65628946
769	345	-0.65807724
773	337	-0.65962696
759	346	-0.66043806
751	361	-0.6604928
607	71	-0.6631777
540	264	-0.6641879
526	288	-0.669704
763	355	-0.67579913
801	286	-0.68019223
785	309	-0.6866583
522	540	-0.6881598
714	421	-0.6882321
534	288	-0.6890183
650	527	-0.6914511
757	46	-0.6975807
654	77	-0.7029475
824	243	-0.7032428
718	419	-0.70839727
777	327	-0.7086177
639	543	-0.71068954
703	442	-0.7116853
810	276	-0.71517223
672	488	-0.7165802
722	411	-0.7189583
759	359	-0.72772634
635	551	-0.73270667
816	267	-0.7418152
202	395	-0.7441712
643	544	-0.74518377
617	105	-0.7588209
814	254	-0.7594236
604	85	-0.76280594
814	272	-0.76646733
473	634	-0.76893353
627	563	-0.7722869
652	252	-0.7830753
656	86	-0.7834963
712	427	-0.7854738
647	535	-0.78844285
648	531	-0.7913344
680	479	-0.7961623
681	36	-0.79640365
701	446	-0.7980775
823	254	-0.8005326
777	315	-0.8009409
455	94	-0.8067641
818	247	-0.81505966
738	390	-0.8239957
761	42	-0.8240408
534	517	-0.82626724
519	311	-0.82703614
788	306	-0.8277396
740	381	-0.8292099
808	267	-0.8339236
471	641	-0.8344166
475	629	-0.83487225
744	377	-0.83608824
641	60	-0.84230494
415	119	-0.8431153
763	339	-0.84516996
627	33	-0.8452168
587	236	-0.8459914
769	330	-0.8555715
602	603	-0.8671993
652	92	-0.86764705
201	561	-0.8693743
203	430	-0.8711203
633	555	-0.87250865
662	77	-0.8726617
201	569	-0.8822323
444	475	-0.8828796
202	565	-0.88312757
408	500	-0.8847565
674	496	-0.88655585
375	586	-0.8876237
694	463	-0.88994795
639	110	-0.89322245
800	290	-0.8965713
532	274	-0.8989123
637	547	-0.90109396
820	260	-0.90402627
469	636	-0.9051007
765	335	-0.9099574
202	401	-0.911312
705	438	-0.9125815
685	34	-0.9127475
685	465	-0.9167098
596	607	-0.9183947
156	493	-0.92184484
682	475	-0.9237932
202	390	-0.92381155
468	645	-0.92482656
427	511	-0.9250572
661	511	-0.9277481
619	101	-0.9327605
772	325	-0.9341922
655	249	-0.94447815
523	534	-0.9451996
756	363	-0.94538605
522	545	-0.9465972
471	408	-0.94964945
625	38	-0.94975555
527	284	-0.95030475
646	265	-0.9506935
152	35	-0.95181227
663	64	-0.9545909
604	77	-0.95619786
726	407	-0.95639026
613	110	-0.95993984
782	320	-0.9635024
734	389	-0.9653305
647	269	-0.97277224
379	581	-0.9727931
781	311	-0.9739312
648	261	-0.97549605
754	54	-0.9765272
157	488	-0.9794483
679	42	-0.9812741
792	298	-0.98127615
527	521	-0.98193645
645	277	-0.9850495
751	356	-0.98589265
229	70	-0.9889264
809	263	-0.98904395
707	432	-0.9915571
615	55	-0.99255943
626	567	-0.99393106
525	526	-1.0037
148	33	-1.0095268
654	256	-1.0118724
200	557	-1.0198418
747	366	-1.0203111
730	442	-1.0212725
802	275	-1.0270404
601	607	-1.031344
198	316	-1.0345104
421	117	-1.0365336
541	271	-1.0372406
725	449	-1.0425451
702	450	-1.0433159
459	90	-1.0456018
426	519	-1.0457224
453	98	-1.0460585
756	349	-1.0478033
793	291	-1.048815
455	468	-1.0528802
458	86	-1.0567718
204	538	-1.0578356
762	46	-1.0580766
203	442	-1.0580994
711	431	-1.0582501
469	413	-1.060889
721	453	-1.0616355
167	73	-1.0622145
659	83	-1.0648098
408	167	-1.0672696
526	542	-1.0682255
156	500	-1.0684205
641	281	-1.0696707
151	329	-1.0714226
470	631	-1.07242
649	523	-1.0782001
808	281	-1.0817174
628	307	-1.0854365
471	402	-1.0873338
412	163	-1.0887315
532	294	-1.09598
199	320	-1.0963273
607	595	-1.098475
152	40	-1.1001903
410	496	-1.101558
346	644	-1.1019932
584	243	-1.1047647
825	239	-1.1057667
677	197	-1.106861
649	255	-1.1103148
371	588	-1.1139499
203	418	-1.1144428
149	340	-1.1149386
524	530	-1.1179422
780	324	-1.1181931
518	315	-1.1185887
406	504	-1.11897
786	314	-1.1209006
562	276	-1.1215738
643	534	-1.1249043
760	50	-1.1252052
637	114	-1.1253657
422	107	-1.1290716
564	270	-1.1291094
645	51	-1.1339216
574	652	-1.1382267
156	482	-1.1391696
475	639	-1.1405562
568	173	-1.1434898
659	515	-1.1437297
391	553	-1.1450301
423	523	-1.146726
227	74	-1.1481931
833	223	-1.1507893
147	26	-1.151562
568	401	-1.1547269
215	95	-1.155851
729	398	-1.1558976
150	336	-1.155937
638	150	-1.159577
522	298	-1.1616132
219	94	-1.1617477
666	511	-1.1617806
641	548	-1.1633185
155	517	-1.1650599
602	89	-1.1658753
447	104	-1.1670324
473	625	-1.1677061
466	649	-1.1686463
200	530	-1.1715391
685	478	-1.1727461
726	445	-1.1730065
201	553	-1.1752095
652	260	-1.1774167
799	281	-1.1804972
720	457	-1.181345
155	505	-1.1859146
477	633	-1.1863855
198	566	-1.186785
473	645	-1.1873298
404	168	-1.1895853
137	627	-1.1902894
457	460	-1.191826
200	540	-1.1936661
463	84	-1.1962143
205	446	-1.1964581
138	622	-1.1966994
641	145	-1.197031
621	97	-1.198366
529	517	-1.1997417
675	201	-1.2032619
560	280	-1.2048187
