x_coord	y_coord	score
31	108	0.25324324
30	112	0.07543686
28	89	0.075279504
29	93	0.069331676
30	104	0.069204986
33	134	0.06818065
30	97	0.007964343
33	128	-0.034480155
29	81	-0.03842503
34	138	-0.06611222
31	116	-0.085164726
31	124	-0.10799083
33	120	-0.12753269
609	424	-0.18732
613	425	-0.2168365
745	404	-0.22316933
30	85	-0.22356816
545	400	-0.22804989
28	77	-0.25063497
655	442	-0.27236244
749	405	-0.2744347
33	142	-0.27681786
893	544	-0.3095533
753	484	-0.32078633
522	391	-0.32778654
552	404	-0.3299688
27	73	-0.33297735
617	426	-0.33566323
501	385	-0.35174274
768	489	-0.35325384
651	440	-0.35747615
548	403	-0.367283
621	428	-0.3683927
887	542	-0.37268052
739	401	-0.3832419
734	400	-0.38617492
540	400	-0.40163994
646	439	-0.40231276
605	422	-0.40333098
527	392	-0.4041712
34	111	-0.42591092
923	472	-0.43477312
636	435	-0.43730727
26	45	-0.43817854
557	404	-0.44764152
33	101	-0.4561196
660	444	-0.45867795
724	395	-0.46699795
641	439	-0.4689424
472	303	-0.47557917
27	109	-0.48328254
477	303	-0.4877442
882	539	-0.4901607
537	396	-0.49356005
897	545	-0.49372023
630	433	-0.50343055
484	653	-0.5115042
626	429	-0.51482546
27	41	-0.5282908
482	307	-0.5308356
27	49	-0.54138404
720	393	-0.54524946
158	548	-0.55637974
753	406	-0.56524056
835	439	-0.5703454
36	131	-0.57204664
30	131	-0.57299954
508	385	-0.5747797
935	477	-0.5820776
919	469	-0.58914256
531	397	-0.59160995
494	656	-0.6008535
515	389	-0.6021345
27	67	-0.605958
907	548	-0.61004907
27	101	-0.6146877
659	440	-0.6175536
664	446	-0.6187198
26	37	-0.61945105
593	345	-0.623641
485	470	-0.62643677
27	57	-0.6292986
519	388	-0.63033175
597	347	-0.6310172
112	448	-0.6325994
715	465	-0.63346165
32	90	-0.6394417
744	478	-0.6446429
901	546	-0.64714175
488	654	-0.65591705
878	538	-0.65754676
610	428	-0.65855443
549	399	-0.65873283
728	397	-0.6599517
164	550	-0.6631523
824	434	-0.66344595
600	422	-0.665417
764	487	-0.6694802
631	429	-0.6713584
489	307	-0.6792417
913	469	-0.6809784
829	515	-0.68106043
719	469	-0.68376195
911	550	-0.6855561
26	96	-0.6900135
931	476	-0.69435155
711	464	-0.6989126
891	540	-0.7027337
479	468	-0.7048451
847	445	-0.7102517
830	436	-0.7117536
435	429	-0.7172748
839	441	-0.7248947
26	84	-0.72560555
623	432	-0.7259202
34	146	-0.7270459
562	404	-0.7278582
772	490	-0.736385
715	393	-0.7389487
418	424	-0.74036765
512	386	-0.7464634
480	652	-0.7514412
36	125	-0.7519229
476	653	-0.7566545
493	309	-0.7578962
429	426	-0.760828
34	105	-0.76177025
473	649	-0.7651433
465	299	-0.76584804
493	472	-0.767284
437	518	-0.7679341
818	432	-0.7699752
28	120	-0.77027035
886	538	-0.77283424
374	410	-0.774636
474	468	-0.77590704
415	286	-0.7800176
652	445	-0.7808178
927	473	-0.78839016
445	523	-0.7962583
727	471	-0.7973076
757	485	-0.7993001
614	429	-0.7999002
496	385	-0.8051386
756	410	-0.8091784
656	446	-0.80947876
741	405	-0.82143784
611	349	-0.8214756
642	435	-0.82253635
909	467	-0.8227962
635	431	-0.82323456
744	400	-0.8240247
748	401	-0.8268946
563	408	-0.8312893
473	376	-0.8390391
620	423	-0.84033453
505	388	-0.8412698
730	401	-0.8461579
460	298	-0.85043657
209	297	-0.85299015
553	400	-0.85395324
703	464	-0.85408056
28	53	-0.8549547
749	483	-0.8566318
683	379	-0.858547
96	444	-0.86175454
855	445	-0.86207175
499	656	-0.8624613
27	33	-0.8625443
420	288	-0.86566794
916	472	-0.8688934
28	63	-0.8700881
648	443	-0.8807279
102	445	-0.8839177
154	546	-0.88670945
31	74	-0.8871496
454	298	-0.89053893
30	70	-0.89208853
372	270	-0.8923809
863	448	-0.89366305
603	347	-0.8982404
33	94	-0.89897263
589	343	-0.8992081
833	516	-0.90401673
669	446	-0.9047973
470	299	-0.9060047
687	381	-0.9067208
433	292	-0.9078011
451	525	-0.90904915
519	318	-0.9118219
532	393	-0.9131905
556	408	-0.91455793
612	421	-0.9148844
422	423	-0.91564226
738	476	-0.9187436
527	322	-0.92298585
116	447	-0.92494977
481	302	-0.9256719
509	389	-0.92960465
915	552	-0.9297148
297	385	-0.9318905
837	520	-0.9333999
515	316	-0.93418694
679	377	-0.93427396
37	135	-0.9364965
502	381	-0.9397365
389	414	-0.9445274
760	488	-0.9445777
204	296	-0.94803226
523	320	-0.9485538
441	294	-0.9518533
501	313	-0.9532646
851	446	-0.9559002
737	397	-0.9568943
498	472	-0.9604815
543	396	-0.962412
859	449	-0.9641057
808	430	-0.964671
292	385	-0.96589637
492	381	-0.96849215
843	443	-0.9688586
467	462	-0.9694115
478	536	-0.97304
616	422	-0.9751843
108	447	-0.9765309
93	440	-0.9787632
665	442	-0.9789734
218	384	-0.9795034
25	92	-0.98427546
450	297	-0.9844122
425	427	-0.9847673
470	466	-0.98589647
526	483	-0.99224305
746	408	-0.99235976
464	303	-0.99609137
429	290	-1.0000701
451	433	-1.0022852
516	385	-1.0023017
760	409	-1.0051073
501	476	-1.0063155
27	115	-1.0074589
413	424	-1.0086958
568	409	-1.0090667
441	521	-1.0100211
506	547	-1.0161463
619	354	-1.0162885
30	137	-1.0164003
814	431	-1.0220504
826	438	-1.0241762
385	413	-1.0247968
691	383	-1.0248662
411	284	-1.0251094
732	472	-1.0258845
665	371	-1.0264326
625	425	-1.0268515
535	400	-1.0275463
905	544	-1.0283425
889	546	-1.0319133
736	404	-1.0320855
108	202	-1.0333719
485	310	-1.0335337
410	356	-1.033876
480	377	-1.0378709
748	479	-1.0421004
168	548	-1.0444751
554	493	-1.045183
634	360	-1.0458465
732	396	-1.0467573
905	465	-1.0486218
606	427	-1.0493075
769	493	-1.0504047
615	353	-1.0507089
100	441	-1.0512593
531	324	-1.0526822
701	460	-1.0529387
457	435	-1.0533357
445	296	-1.0540683
35	115	-1.0552347
376	272	-1.0561088
118	202	-1.0567442
508	316	-1.0570918
318	326	-1.0587105
294	389	-1.0590999
474	535	-1.059293
482	381	-1.0593337
883	543	-1.0594891
896	541	-1.0602415
230	232	-1.0604299
932	472	-1.0620598
518	392	-1.0652128
379	410	-1.0676838
872	454	-1.0679322
123	336	-1.068917
327	329	-1.0694708
476	307	-1.069906
601	351	-1.0746084
162	546	-1.0758752
638	364	-1.0769374
707	463	-1.0772599
432	518	-1.0790629
485	303	-1.0806742
425	288	-1.0828629
939	478	-1.083943
876	455	-1.0850494
465	439	-1.0865734
776	491	-1.0875459
867	452	-1.0877881
87	441	-1.0890428
764	412	-1.0898135
781	493	-1.0931672
723	472	-1.0962564
600	344	-1.0982639
119	337	-1.1015829
635	439	-1.1037449
457	641	-1.1047807
490	542	-1.1052231
462	528	-1.1062679
820	436	-1.1067804
28	127	-1.1070788
497	310	-1.1074574
470	534	-1.1077492
374	497	-1.1088994
714	469	-1.1093965
158	285	-1.1104884
468	304	-1.1105412
903	550	-1.1133653
924	476	-1.1161592
487	539	-1.1167895
26	105	-1.1183465
483	466	-1.1215868
447	431	-1.1216855
701	529	-1.1238002
83	439	-1.1239837
370	408	-1.1263196
536	392	-1.1272104
179	218	-1.130254
549	328	-1.1336796
474	298	-1.1339719
439	299	-1.1340829
530	484	-1.1361711
106	333	-1.1406802
544	404	-1.1421751
111	335	-1.1436821
582	482	-1.1441462
91	444	-1.1452407
162	286	-1.1454492
471	653	-1.1477075
834	435	-1.1477467
920	475	-1.1483331
112	200	-1.1487077
802	428	-1.1489921
489	658	-1.1502941
122	449	-1.1525075
504	656	-1.1533844
444	300	-1.1539359
693	456	-1.154433
302	389	-1.154593
842	521	-1.1550931
862	452	-1.156573
212	383	-1.15664
502	455	-1.1582415
505	477	-1.1600701
471	441	-1.1617042
481	656	-1.1626649
455	526	-1.1627103
719	397	-1.1628597
554	564	-1.1635224
718	389	-1.1642219
222	364	-1.1652211
426	299	-1.1667546
380	273	-1.1681398
322	330	-1.1693609
649	436	-1.17207
434	298	-1.1741872
494	543	-1.176516
37	143	-1.1767417
723	399	-1.1772519
879	542	-1.1804062
417	420	-1.1804937
281	382	-1.1824912
924	468	-1.1849126
222	385	-1.1863208
160	552	-1.1873474
822	430	-1.1874543
