x_coord	y_coord	score
327	238	0.1550211
85	243	0.15114966
126	244	0.13904765
369	235	0.13117322
336	238	0.1294336
323	239	0.12567422
177	246	0.12105486
120	244	0.12087169
389	234	0.12074718
332	239	0.09805539
393	233	0.091697484
110	243	0.0857878
131	244	0.08518699
384	234	0.08112404
45	242	0.074655026
319	240	0.06431416
139	244	0.057629585
203	246	0.05271566
172	246	0.045763105
40	241	0.042222053
154	246	0.039741963
341	238	0.03679639
184	246	0.035568774
397	232	0.029309869
105	243	0.029130727
90	243	0.027348906
61	242	0.019013435
80	243	0.013958156
311	240	0.0031613708
52	243	0.0006469488
374	235	0.00011199713
168	245	-0.002056867
98	243	-0.0024383962
207	245	-0.014180869
150	244	-0.015803486
116	243	-0.021905065
56	242	-0.025400609
276	243	-0.027847886
306	240	-0.028515786
379	234	-0.03006336
135	245	-0.034042746
286	243	-0.038333565
144	244	-0.041075766
292	241	-0.048547894
35	241	-0.051145583
163	245	-0.05335298
28	240	-0.053912103
211	244	-0.059927434
603	210	-0.06018266
159	246	-0.07497078
315	238	-0.07712701
189	246	-0.08041704
224	245	-0.082877964
94	242	-0.08422062
365	236	-0.08617702
810	268	-0.09541273
359	236	-0.11271697
298	241	-0.11970851
280	244	-0.121721804
595	212	-0.12583008
69	241	-0.1263974
197	246	-0.133643
76	242	-0.13375142
180	243	-0.14198774
352	236	-0.14972118
345	237	-0.18123968
608	210	-0.18783309
433	228	-0.18836288
24	239	-0.19078642
220	244	-0.1908979
193	245	-0.19767943
421	228	-0.1993854
228	244	-0.20181344
413	230	-0.2088796
65	243	-0.20972022
599	211	-0.21470277
807	265	-0.21701632
272	242	-0.22372538
49	240	-0.22963318
123	247	-0.24211447
812	274	-0.24211593
302	239	-0.24370961
247	245	-0.2442054
429	227	-0.24689052
401	230	-0.25004625
134	241	-0.25087485
215	245	-0.25778568
417	229	-0.26365042
437	226	-0.266083
200	243	-0.2807569
805	259	-0.29006353
155	242	-0.29311746
174	242	-0.29491192
113	246	-0.29519463
409	231	-0.31143633
123	241	-0.31919628
425	230	-0.32340658
204	242	-0.3423057
117	247	-0.34549022
834	311	-0.34690478
102	246	-0.34949583
342	234	-0.35445
333	235	-0.36708406
32	238	-0.37041596
320	236	-0.37224132
53	239	-0.37298158
366	232	-0.374702
816	279	-0.3790212
91	239	-0.380908
442	226	-0.38104433
243	244	-0.3840565
196	242	-0.38631782
282	240	-0.38927504
310	236	-0.39269015
348	234	-0.39368948
119	240	-0.3968833
188	242	-0.39744818
405	232	-0.39771146
232	243	-0.39864147
373	231	-0.40038666
86	239	-0.40258038
446	224	-0.40321064
113	240	-0.4087724
838	317	-0.41489866
390	230	-0.4151423
95	246	-0.41566682
64	239	-0.42010516
147	247	-0.4228895
820	286	-0.4256881
127	248	-0.43270013
873	385	-0.43283656
102	240	-0.43547153
31	243	-0.4357149
20	240	-0.4393991
337	234	-0.4409585
73	239	-0.44635558
72	244	-0.45204344
550	219	-0.45449263
544	221	-0.4567586
470	222	-0.45712373
251	243	-0.45760927
825	298	-0.46200636
81	239	-0.46284196
362	233	-0.4635919
554	218	-0.46912852
324	235	-0.47068143
43	238	-0.47367513
357	232	-0.47812054
295	244	-0.47837695
814	270	-0.4795392
147	241	-0.48705345
479	221	-0.4900825
108	239	-0.4910692
138	240	-0.49286348
591	214	-0.49631995
809	261	-0.50049436
109	247	-0.50160766
160	242	-0.5037478
406	228	-0.50507414
349	239	-0.50633514
385	230	-0.5069487
288	239	-0.511699
130	240	-0.5123285
394	229	-0.51246285
824	292	-0.51250803
97	239	-0.514281
452	224	-0.52195007
225	241	-0.5328633
239	245	-0.5356612
829	302	-0.54007095
474	220	-0.54250556
305	236	-0.54335976
612	208	-0.5455433
888	423	-0.5472142
132	248	-0.5488947
380	230	-0.55380934
464	222	-0.5596045
295	238	-0.5605527
326	242	-0.5679712
819	282	-0.56878257
255	245	-0.5697291
839	321	-0.5713506
865	375	-0.57677174
57	238	-0.5770345
863	371	-0.5776138
36	237	-0.5791172
278	239	-0.5881716
216	241	-0.5996068
396	236	-0.60526204
140	248	-0.6066657
410	227	-0.60800534
192	241	-0.60962
208	241	-0.6107343
870	382	-0.6147893
236	242	-0.62500733
62	246	-0.62729645
143	240	-0.63579583
830	307	-0.6398757
210	248	-0.6399897
184	241	-0.6436419
235	246	-0.65276116
77	238	-0.65876865
268	244	-0.66090244
303	243	-0.6613865
229	240	-0.6786039
842	327	-0.67917156
86	247	-0.68050265
328	234	-0.6961576
240	241	-0.6990758
246	241	-0.7020939
170	241	-0.70580196
892	428	-0.7157503
558	217	-0.72148925
27	236	-0.7257607
48	245	-0.7285177
820	291	-0.73445714
221	240	-0.7345369
874	389	-0.7402431
212	240	-0.7411696
262	242	-0.743178
25	243	-0.7604157
806	269	-0.76656187
19	236	-0.77305776
420	232	-0.7843039
16	239	-0.786206
414	226	-0.7868595
817	275	-0.7875949
151	240	-0.7910641
355	239	-0.79628396
587	212	-0.7970011
869	377	-0.80102587
804	255	-0.8016741
796	236	-0.8035674
42	245	-0.80403125
392	237	-0.8126018
398	227	-0.8162253
425	225	-0.8174539
269	239	-0.820758
484	222	-0.8276975
540	222	-0.8327863
164	241	-0.83518505
834	316	-0.83611524
77	246	-0.8435446
475	224	-0.8516586
798	242	-0.8518727
834	306	-0.85377467
815	283	-0.856408
274	238	-0.8580697
801	249	-0.85957515
400	235	-0.8607364
878	399	-0.8610863
315	243	-0.86288077
828	295	-0.86302626
540	228	-0.86791974
602	214	-0.8690119
23	235	-0.87569654
458	222	-0.88203156
81	247	-0.8824457
91	247	-0.88495696
811	278	-0.8862605
469	218	-0.8911364
68	237	-0.90078276
57	246	-0.9027942
876	393	-0.91092753
563	216	-0.91306114
432	224	-0.91441053
812	264	-0.91685283
779	204	-0.92111254
896	434	-0.9211308
291	245	-0.92841005
843	323	-0.92988
906	102	-0.9313977
616	207	-0.9318434
820	278	-0.93315303
256	241	-0.9374833
864	379	-0.9411602
299	236	-0.943961
537	231	-0.950104
824	287	-0.95153
887	419	-0.958073
335	242	-0.96992886
430	231	-0.97226655
801	260	-0.9734838
316	234	-0.9763901
402	226	-0.979733
487	219	-0.97983444
821	295	-0.98356414
838	312	-0.9900799
