x_coord	y_coord	score
109	611	0.49660704
110	615	0.42422923
91	218	0.420594
68	473	0.42038646
70	477	0.40963873
67	469	0.40576056
96	237	0.37224254
92	223	0.36014572
107	605	0.3210688
60	438	0.31661573
72	481	0.31465176
62	443	0.30790976
89	208	0.29603365
94	232	0.25329116
111	620	0.2493824
170	208	0.24601701
89	214	0.23997489
73	485	0.23878041
105	597	0.22409019
103	591	0.22368804
93	228	0.21942797
67	123	0.19187346
59	429	0.19185713
172	212	0.18662772
53	405	0.18058088
58	424	0.17858973
170	203	0.17612675
96	242	0.16844317
161	486	0.15883794
106	601	0.14611623
53	411	0.14373365
161	481	0.13644907
155	463	0.1252028
87	204	0.12054601
161	491	0.12014791
74	489	0.117438644
67	117	0.114044815
60	433	0.10033992
70	126	0.09641668
156	467	0.09352568
76	493	0.08055583
159	477	0.07559332
254	521	0.07051128
56	418	0.067251176
218	401	0.065116644
112	625	0.059881806
153	459	0.058735818
79	175	0.05814132
192	294	0.055995315
640	137	0.054282755
71	138	0.046541095
178	230	0.04080969
103	586	0.031894833
169	518	0.031677663
157	472	0.030569345
66	465	0.027158678
82	519	0.024341434
191	289	0.021118045
283	631	0.019963235
178	237	0.018588245
63	447	0.018013746
215	385	0.016599804
100	250	0.011043489
231	443	0.008010089
98	246	-0.0005198419
220	405	-0.007370889
185	267	-0.01786691
86	198	-0.027025133
230	436	-0.027354836
300	106	-0.027609766
248	71	-0.027784288
250	515	-0.030202061
75	154	-0.033470005
163	495	-0.034314454
203	640	-0.034876764
285	636	-0.03503591
641	141	-0.036245078
72	142	-0.03790474
518	39	-0.03907451
173	222	-0.041909933
106	282	-0.04233259
70	133	-0.04895422
101	254	-0.050430417
636	133	-0.0546391
173	216	-0.05587527
460	215	-0.05696702
80	512	-0.06427449
85	526	-0.06448197
171	524	-0.07158518
67	129	-0.0757812
215	380	-0.076385856
51	401	-0.077477485
88	531	-0.07822949
88	221	-0.08201873
177	226	-0.083018154
81	181	-0.08404532
184	272	-0.084264785
252	72	-0.08919361
65	461	-0.09475592
234	453	-0.096072465
646	144	-0.0972608
217	393	-0.099930525
180	246	-0.10060421
105	609	-0.1038287
204	344	-0.10811609
137	401	-0.10999298
54	422	-0.11104372
170	197	-0.113102496
232	448	-0.117066145
92	236	-0.122467995
514	34	-0.123750955
185	262	-0.12470576
221	411	-0.12665686
75	159	-0.1305039
180	241	-0.13300681
87	194	-0.13490024
283	626	-0.13842764
83	186	-0.1404534
118	638	-0.14148617
199	327	-0.14170545
176	539	-0.14490518
235	457	-0.14861548
255	525	-0.15022123
62	451	-0.1541836
74	146	-0.15492958
213	376	-0.15594232
66	457	-0.15597957
295	101	-0.15976843
113	629	-0.16026518
280	617	-0.1638081
238	467	-0.16600645
163	500	-0.17088243
304	109	-0.17090815
175	535	-0.17373794
89	543	-0.17420787
189	285	-0.17498484
648	148	-0.1757653
152	466	-0.1762705
202	635	-0.17676263
603	105	-0.17684722
117	634	-0.17878938
177	544	-0.18024646
88	536	-0.18113646
194	304	-0.18165429
282	622	-0.18380475
237	461	-0.18568318
89	226	-0.18948242
239	471	-0.19092472
461	219	-0.19132803
101	595	-0.19468415
221	416	-0.19589469
241	477	-0.19850853
152	455	-0.19978842
510	32	-0.20050848
198	323	-0.20535545
201	629	-0.20680693
184	278	-0.20790629
173	528	-0.20953594
72	472	-0.21098582
153	470	-0.21564047
751	124	-0.21753328
205	645	-0.21822232
185	282	-0.21936806
108	287	-0.22068407
94	557	-0.22258477
206	657	-0.22379495
456	214	-0.22419499
216	389	-0.22601615
244	68	-0.23263879
92	211	-0.23399778
193	298	-0.23418087
199	625	-0.23439977
188	292	-0.23897234
70	120	-0.24098665
228	440	-0.24576035
46	387	-0.24707268
100	258	-0.24719243
66	113	-0.24729392
79	170	-0.25648654
245	492	-0.25950205
108	296	-0.25978646
374	245	-0.26149476
55	427	-0.26248705
99	584	-0.2626462
256	532	-0.26316398
92	549	-0.26356035
199	332	-0.26395184
90	231	-0.2651348
94	562	-0.26562703
119	333	-0.26746762
359	231	-0.26820692
378	249	-0.27206904
206	649	-0.272453
660	160	-0.27318272
82	190	-0.2742649
362	235	-0.27734172
248	511	-0.27814358
46	373	-0.27876812
197	621	-0.2807534
179	548	-0.2875117
286	643	-0.28946322
167	514	-0.29043037
107	593	-0.2909992
355	229	-0.29381946
102	267	-0.29390752
212	372	-0.297078
195	308	-0.29713327
196	615	-0.29800442
224	419	-0.30156153
102	262	-0.30212763
522	40	-0.3042579
279	612	-0.307828
73	150	-0.30980158
197	317	-0.31017378
291	97	-0.3148694
256	76	-0.32000956
227	433	-0.32265377
93	553	-0.32276633
370	241	-0.3238306
172	226	-0.32449287
109	292	-0.327429
247	505	-0.3329107
176	531	-0.33521697
381	252	-0.3355357
220	397	-0.33558053
165	504	-0.33654588
118	643	-0.34260714
49	397	-0.34262943
366	239	-0.3440042
203	339	-0.3448193
97	162	-0.34704882
111	607	-0.35031384
215	397	-0.35206434
347	223	-0.35289803
753	128	-0.35795176
103	581	-0.36174607
75	139	-0.3617667
749	120	-0.36224478
107	618	-0.36427507
175	233	-0.3654695
287	632	-0.36626428
240	67	-0.36962193
83	515	-0.37053046
642	145	-0.37971267
99	170	-0.38005096
247	500	-0.38556582
451	301	-0.38652503
64	439	-0.38752484
657	156	-0.38816413
250	520	-0.38843238
67	109	-0.389473
157	482	-0.39157212
155	476	-0.39457905
62	456	-0.3964205
104	272	-0.3979113
106	614	-0.398512
351	227	-0.39986128
184	258	-0.40081117
86	522	-0.40475348
169	192	-0.40565643
119	339	-0.4080181
288	639	-0.41160303
135	397	-0.41197914
729	102	-0.41219583
209	366	-0.41241312
226	423	-0.41278693
241	483	-0.41325182
287	647	-0.414587
50	408	-0.41546005
96	251	-0.41931355
58	442	-0.42113405
121	345	-0.42371044
436	194	-0.42568308
207	653	-0.42733636
244	487	-0.42733863
290	651	-0.42773265
151	451	-0.42801964
299	102	-0.42828405
74	135	-0.42878821
186	288	-0.43389538
254	516	-0.43441582
188	279	-0.43536514
77	164	-0.43537325
645	140	-0.43546504
339	216	-0.4361449
184	579	-0.4380463
278	608	-0.4382159
335	215	-0.43849164
208	362	-0.4391361
164	185	-0.439945
125	353	-0.44031695
183	568	-0.44048685
165	489	-0.4423189
199	337	-0.44283608
177	220	-0.44437957
41	366	-0.4444063
79	185	-0.44539288
59	446	-0.44896084
203	348	-0.45176098
161	473	-0.45433503
186	583	-0.45480317
86	211	-0.45493954
653	149	-0.45630863
182	250	-0.46149898
737	108	-0.46290177
208	48	-0.46349192
84	530	-0.46366438
78	508	-0.46410424
51	415	-0.46429187
99	589	-0.46434358
115	622	-0.46574515
234	440	-0.46688563
74	476	-0.46888617
116	626	-0.46889174
99	577	-0.4711569
195	611	-0.47172818
174	206	-0.47285983
217	408	-0.47312704
102	600	-0.4800757
74	497	-0.48016304
204	46	-0.4836748
165	180	-0.48407346
733	106	-0.48434842
113	612	-0.4861094
183	574	-0.4872749
246	496	-0.4875487
56	408	-0.4882585
103	604	-0.49047753
111	300	-0.4929574
308	108	-0.4931609
48	391	-0.49320704
148	441	-0.49597925
106	277	-0.49691424
181	564	-0.49920318
195	313	-0.49951246
285	94	-0.50098
181	234	-0.50321823
258	536	-0.50473976
73	130	-0.5062615
91	203	-0.5069581
599	103	-0.50707394
854	115	-0.50772065
150	462	-0.50783837
127	358	-0.50836337
168	510	-0.50874245
207	356	-0.5089545
181	556	-0.50901544
92	241	-0.50937754
263	556	-0.51043886
662	165	-0.51252216
197	630	-0.5127768
794	31	-0.51318586
465	218	-0.52009827
651	145	-0.52032876
200	342	-0.5210415
139	405	-0.52306014
452	211	-0.52370656
229	429	-0.5237731
607	107	-0.52477497
195	626	-0.5266908
431	190	-0.52703816
549	60	-0.5310371
806	45	-0.5317168
514	40	-0.532746
64	120	-0.5375431
183	254	-0.5377942
116	314	-0.5425555
888	493	-0.5437031
170	219	-0.54404503
741	116	-0.5441875
110	602	-0.5451316
122	349	-0.54970723
46	381	-0.5551803
263	551	-0.55519474
104	286	-0.55650973
56	432	-0.55671453
236	449	-0.55745333
178	552	-0.5575647
83	195	-0.5593368
118	648	-0.5634345
96	225	-0.5675403
176	242	-0.5678176
89	527	-0.5688559
126	362	-0.5698361
802	39	-0.5707123
167	522	-0.5719868
269	574	-0.573366
149	445	-0.57377696
115	310	-0.57385796
213	368	-0.57778585
552	63	-0.5778723
167	200	-0.57869697
37	642	-0.579177
83	176	-0.5796911
109	598	-0.5800208
757	129	-0.5810933
70	466	-0.5814506
171	442	-0.5820547
305	105	-0.58314395
166	189	-0.58400464
108	623	-0.584854
112	633	-0.58669907
740	112	-0.58845353
86	540	-0.5901271
364	140	-0.5918327
200	44	-0.5926424
96	567	-0.59339035
810	49	-0.5937501
54	397	-0.59787905
86	189	-0.60122603
81	523	-0.601491
