#micrograph: ../Source/micrographs/Microtubules_00016.mrc
#particle length: 300
#particle width: 300
#helix: (2934.5, 3951.5),(5679.5, 216.5),300
3023.33076498	3830.63190995
3041.09691798	3806.45829194
3058.86307097	3782.28467392
3076.62922397	3758.11105591
3094.39537696	3733.9374379
3112.16152996	3709.76381989
3129.92768295	3685.59020188
3147.69383595	3661.41658387
3165.45998895	3637.24296586
3183.22614194	3613.06934785
3200.99229494	3588.89572984
3218.75844793	3564.72211183
3236.52460093	3540.54849382
3254.29075393	3516.37487581
3272.05690692	3492.2012578
3289.82305992	3468.02763979
3307.58921291	3443.85402177
3325.35536591	3419.68040376
3343.1215189	3395.50678575
3360.8876719	3371.33316774
3378.6538249	3347.15954973
3396.41997789	3322.98593172
3414.18613089	3298.81231371
3431.95228388	3274.6386957
3449.71843688	3250.46507769
3467.48458988	3226.29145968
3485.25074287	3202.11784167
3503.01689587	3177.94422366
3520.78304886	3153.77060565
3538.54920186	3129.59698764
3556.31535485	3105.42336962
3574.08150785	3081.24975161
3591.84766085	3057.0761336
3609.61381384	3032.90251559
3627.37996684	3008.72889758
3645.14611983	2984.55527957
3662.91227283	2960.38166156
3680.67842583	2936.20804355
3698.44457882	2912.03442554
3716.21073182	2887.86080753
3733.97688481	2863.68718952
3751.74303781	2839.51357151
3769.5091908	2815.3399535
3787.2753438	2791.16633549
3805.0414968	2766.99271747
3822.80764979	2742.81909946
3840.57380279	2718.64548145
3858.33995578	2694.47186344
3876.10610878	2670.29824543
3893.87226178	2646.12462742
3911.63841477	2621.95100941
3929.40456777	2597.7773914
3947.17072076	2573.60377339
3964.93687376	2549.43015538
3982.70302675	2525.25653737
4000.46917975	2501.08291936
4018.23533275	2476.90930135
4036.00148574	2452.73568333
4053.76763874	2428.56206532
4071.53379173	2404.38844731
4089.29994473	2380.2148293
4107.06609773	2356.04121129
4124.83225072	2331.86759328
4142.59840372	2307.69397527
4160.36455671	2283.52035726
4178.13070971	2259.34673925
4195.8968627	2235.17312124
4213.6630157	2210.99950323
4231.4291687	2186.82588522
4249.19532169	2162.65226721
4266.96147469	2138.4786492
4284.72762768	2114.30503118
4302.49378068	2090.13141317
4320.25993368	2065.95779516
4338.02608667	2041.78417715
4355.79223967	2017.61055914
4373.55839266	1993.43694113
4391.32454566	1969.26332312
4409.09069865	1945.08970511
4426.85685165	1920.9160871
4444.62300465	1896.74246909
4462.38915764	1872.56885108
4480.15531064	1848.39523307
4497.92146363	1824.22161506
4515.68761663	1800.04799705
4533.45376963	1775.87437903
4551.21992262	1751.70076102
4568.98607562	1727.52714301
4586.75222861	1703.353525
4604.51838161	1679.17990699
4622.2845346	1655.00628898
4640.0506876	1630.83267097
4657.8168406	1606.65905296
4675.58299359	1582.48543495
4693.34914659	1558.31181694
4711.11529958	1534.13819893
4728.88145258	1509.96458092
4746.64760558	1485.79096291
4764.41375857	1461.6173449
4782.17991157	1437.44372688
4799.94606456	1413.27010887
4817.71221756	1389.09649086
4835.47837055	1364.92287285
4853.24452355	1340.74925484
4871.01067655	1316.57563683
4888.77682954	1292.40201882
4906.54298254	1268.22840081
4924.30913553	1244.0547828
4942.07528853	1219.88116479
4959.84144153	1195.70754678
4977.60759452	1171.53392877
4995.37374752	1147.36031076
5013.13990051	1123.18669274
5030.90605351	1099.01307473
5048.6722065	1074.83945672
5066.4383595	1050.66583871
5084.2045125	1026.4922207
5101.97066549	1002.31860269
5119.73681849	978.144984681
5137.50297148	953.97136667
5155.26912448	929.797748659
5173.03527748	905.624130648
5190.80143047	881.450512638
5208.56758347	857.276894627
5226.33373646	833.103276616
5244.09988946	808.929658605
5261.86604245	784.756040595
5279.63219545	760.582422584
5297.39834845	736.408804573
5315.16450144	712.235186563
5332.93065444	688.061568552
5350.69680743	663.887950541
